InfrastructureID,RatePerHour,MaxTime,Latitude,Longitude,TAVG,PRCP,TMAX,TMIN,OBJECTID,OBJECTID,Type,STYLE,MeterNumber,MapSymbol,Description,LifecycleStatus,Condition,HoursInEffect,Length_m,Width_m,AccessAisle,AccessAisleWidth_m,LoadingSide,DistanceToNearestLetdown_m,CrossSlope_percent,MeetsSDC16,NewSignageInstalled,CurbPainted,Location,CivicAddress,Comments,Owner,OwnerNotes,Custodian,CustodianNotes,geometry,geometry,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP_ATTRIBUTES,TAVG_ATTRIBUTES,TMAX_ATTRIBUTES,TMIN_ATTRIBUTES,OBJECTID,OBJECTID,Label,Direction,SHAPE_Length,Year,PDF,geometry,geometry
PSP002223,Free,,48.44372406460054,-123.33766748131912,26.7,0.0,35.2,19.2,197,31,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33506163541432 48.44690464482426),"LINESTRING (-123.37771389155293 48.42153532936661, -123.37762761026444 48.42149195050098)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,31/01/2022,",,a","H,,S",",,a",",,a",197,31,620(87),both,8.000037892813095,1987,,POINT (-123.33506163541432 48.44690464482426),"LINESTRING (-123.37771389155293 48.42153532936661, -123.37762761026444 48.42149195050098)"
PSP002225,Free,,48.445929401471226,-123.33784982826062,17.6,0.0,25.4,19.2,430,32,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33499999346992 48.44683484227543),"LINESTRING (-123.35445197845966 48.40859870375325, -123.35443351966883 48.40866961846101)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,1/02/2022,",,a","H,,S",",,a",",,a",430,32,530(81),both,7.999997341217567,1981,,POINT (-123.33499999346992 48.44683484227543),"LINESTRING (-123.35445197845966 48.40859870375325, -123.35443351966883 48.40866961846101)"
PSP000511,$3.00,90 MIN,48.42344103216198,-123.36513846011181,14.2,0.0,19.3,12.4,529,33,metered,ELECTRIC VEHICLE,2518.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36636785301413 48.425932381530174),"LINESTRING (-123.351234099586 48.406686109372714, -123.35121563699617 48.406757023596995)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2/02/2022,",,a","H,,S",",,a",",,a",529,33,890(81),both,7.999997341380839,1981,,POINT (-123.36636785301413 48.425932381530174),"LINESTRING (-123.351234099586 48.406686109372714, -123.35121563699617 48.406757023596995)"
PSP000629,$3.00,40 MIN,48.43039218272046,-123.37136412586383,15.0,0.2,18.7,10.1,778,34,metered,ELECTRIC VEHICLE,4001.0,ELECTRIC VEHICLE,"$3.00/HR 40 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36964991148943 48.42796548598136),"LINESTRING (-123.35898090878105 48.44474845675716, -123.35896191234262 48.44467760372574)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,3/02/2022,",,a","H,,S",",,a",",,a",778,34,260(89),both,8.000014203900243,1989,,POINT (-123.36964991148943 48.42796548598136),"LINESTRING (-123.35898090878105 48.44474845675716, -123.35896191234262 48.44467760372574)"
PSP002221,Free,,48.445979919241815,-123.33318092917037,17.8,0.0,23.6,9.7,897,35,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33512756626244 48.44697372052767),"LINESTRING (-123.38180176544303 48.4215260858378, -123.3816138316413 48.42166892217772)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,4/02/2022,",,a","H,,S",",,a",",,a",897,35,5089(96),both,21.10486504423749,1996,,POINT (-123.33512756626244 48.44697372052767),"LINESTRING (-123.38180176544303 48.4215260858378, -123.3816138316413 48.42166892217772)"
PSP000594,$3.00,90 MIN,48.4256793330277,-123.362905932942,19.7,0.0,26.3,11.5,911,36,metered,ELECTRIC VEHICLE,2760.0,ELECTRIC VEHICLE,"$3.00/HR 90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36616827797128 48.426593037050914),"LINESTRING (-123.32693835314272 48.42939029113715, -123.3269388161621 48.42946226205933)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,5/02/2022,",,a","H,,S",",,a",",,a",911,36,370(96),both,8.000000000624997,1996,,POINT (-123.36616827797128 48.426593037050914),"LINESTRING (-123.32693835314272 48.42939029113715, -123.3269388161621 48.42946226205933)"
PSP002217,Regular parking fees apply.,,48.42265031585921,-123.36476392730933,20.6,0.0,27.9,12.5,964,37,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-314 View Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36383062854003 48.425124276197295),"LINESTRING (-123.38497437719145 48.44721091847502, -123.38491649322252 48.44727172067003)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,6/02/2022,",,a","H,,S",",,a",",,a",964,37,700(96),both,7.999991810806398,1996,,POINT (-123.36383062854003 48.425124276197295),"LINESTRING (-123.38497437719145 48.44721091847502, -123.38491649322252 48.44727172067003)"
PSP002219,$1.00,,48.420425474326485,-123.36536386175365,21.1,0.0,28.4,12.4,1160,38,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-266 Broughton Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36423665391007 48.42352540742386),"LINESTRING (-123.38420108735575 48.44501669971209, -123.38415174854032 48.44508074954828)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,7/02/2022,",,a","H,,S",",,a",",,a",1160,38,350(96),both,8.000026535096797,1996,,POINT (-123.36423665391007 48.42352540742386),"LINESTRING (-123.38420108735575 48.44501669971209, -123.38415174854032 48.44508074954828)"
PSP000512,$3.00,90 MIN,48.42677642542633,-123.36922846473041,24.1,0.0,31.1,12.2,1241,39,metered,ELECTRIC VEHICLE,2517.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36637550222666 48.42590056610452),"LINESTRING (-123.38515573077619 48.445435220185196, -123.38510639276133 48.44549927042388)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,8/02/2022,",,a","H,,S",",,a",",,a",1241,39,665(96),both,8.000026535096797,1996,,POINT (-123.36637550222666 48.42590056610452),"LINESTRING (-123.38515573077619 48.445435220185196, -123.38510639276133 48.44549927042388)"
PSP002213,Regular parking fees apply.,,48.43079344756424,-123.36534292388826,20.4,0.0,32.0,17.2,1295,40,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-311 Centennial Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36523880035865 48.42928492068114),"LINESTRING (-123.33088149541013 48.41004342335181, -123.33081050636879 48.40998914429408)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,9/02/2022,",,a","H,,S",",,a",",,a",1295,40,1850(92),both,7.999987580760174,1992,,POINT (-123.36523880035865 48.42928492068114),"LINESTRING (-123.33088149541013 48.41004342335181, -123.33081050636879 48.40998914429408)"
PSP002224,Free,,48.445025804375405,-123.33467879921899,18.2,2.2,24.0,15.0,1347,41,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33503134187147 48.44686831337391),"LINESTRING (-123.33171933830134 48.411060875428205, -123.33162914735209 48.411100556521724)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,10/02/2022,",,a","H,,S",",,a",",,a",1347,41,2450(92),both,8.000027258200776,1992,,POINT (-123.33503134187147 48.44686831337391),"LINESTRING (-123.33171933830134 48.411060875428205, -123.33162914735209 48.411100556521724)"
PSP002215,Regular parking fees apply.,,48.42229706839983,-123.36466439560135,17.3,0.0,22.3,14.0,1352,42,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-282 Johnson Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36311291185856 48.42718754138419),"LINESTRING (-123.34949374274798 48.4137637987617, -123.34947549568173 48.413834738051634)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,11/02/2022,",,a","H,,S",",,a",",,a",1352,42,2050(91),both,8.000011965728962,1991,,POINT (-123.36311291185856 48.42718754138419),"LINESTRING (-123.34949374274798 48.4137637987617, -123.34947549568173 48.413834738051634)"
PSP000628,$3.00,40 MIN,48.43050375197943,-123.37110978001908,21.7,0.0,28.8,12.4,1366,43,metered,ELECTRIC VEHICLE,4002.0,ELECTRIC VEHICLE,"$3.00/HR 40 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36965113732748 48.42798782134413),"LINESTRING (-123.32974626213507 48.4282131622061, -123.3296381208893 48.42821347293257)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,12/02/2022,",,a","H,,S",",,a",",,a",1366,43,1030(91),both,8.000000000624997,1991,,POINT (-123.36965113732748 48.42798782134413),"LINESTRING (-123.32974626213507 48.4282131622061, -123.3296381208893 48.42821347293257)"
PSP002230,Free,,48.44708716024836,-123.33468358659096,24.6,0.0,33.3,14.3,1472,44,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33485679963307 48.44747080705489),"LINESTRING (-123.33766869412524 48.42038012596905, -123.33756985686246 48.42040931016184)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,13/02/2022,",,a","H,,S",",,a",",,a",1472,44,2610(92),both,7.999996617689508,1992,,POINT (-123.33485679963307 48.44747080705489),"LINESTRING (-123.33766869412524 48.42038012596905, -123.33756985686246 48.42040931016184)"
PSP002218,$1.00,,48.424819430379124,-123.36678245999826,22.4,0.0,34.6,14.5,1512,45,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-275 Broughton Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36421862669972 48.42352067382447),"LINESTRING (-123.3450856254626 48.42613237885348, -123.34508308197684 48.42620433088591)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,14/02/2022,",,a","H,,S",",,a",",,a",1512,45,4360(91),both,8.000042202693487,1991,,POINT (-123.36421862669972 48.42352067382447),"LINESTRING (-123.3450856254626 48.42613237885348, -123.34508308197684 48.42620433088591)"
PSP002229,Free,,48.44766010490348,-123.33391954383991,18.3,0.0,24.9,17.3,1654,46,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33482030106688 48.44747019892521),"LINESTRING (-123.33465414715062 48.43897335446737, -123.33465084600503 48.439045292108375)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,15/02/2022,",,a","H,,S",",,a",",,a",1654,46,1090(91),both,7.999970052064071,1991,,POINT (-123.33482030106688 48.44747019892521),"LINESTRING (-123.33465414715062 48.43897335446737, -123.33465084600503 48.439045292108375)"
PSP000336,$3.00,90 MIN,48.42917393316049,-123.36892976485683,20.2,0.0,27.7,14.0,1674,47,metered,ELECTRIC VEHICLE,2916.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.365989449514 48.42751623148886),"LINESTRING (-123.33921975878751 48.44062847081303, -123.33921835174125 48.44070043627218)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,16/02/2022,",,a","H,,S",",,a",",,a",1674,47,1190(91),both,8.000016355776813,1991,,POINT (-123.365989449514 48.42751623148886),"LINESTRING (-123.33921975878751 48.44062847081303, -123.33921835174125 48.44070043627218)"
PSP002214,Regular parking fees apply.,,48.42176189027707,-123.36916163012253,18.0,0.0,24.1,15.7,1767,48,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-332 Bastion Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36887795320854 48.426628480316126),"LINESTRING (-123.35800139411934 48.439018299756974, -123.35802040463305 48.43908915117135)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,17/02/2022,",,a","H,,S",",,a",",,a",1767,48,2440(89),both,8.00003954112507,1989,,POINT (-123.36887795320854 48.426628480316126),"LINESTRING (-123.35800139411934 48.439018299756974, -123.35802040463305 48.43908915117135)"
PSP000595,$3.00,90 MIN,48.42209606936746,-123.36357413175027,17.1,0.0,22.3,12.1,1771,49,metered,ELECTRIC VEHICLE,2761.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36615993680712 48.42662772725535),"LINESTRING (-123.35522112665848 48.4377091483791, -123.35511507778378 48.437723306026164)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,18/02/2022,",,a","H,,S",",,a",",,a",1771,49,1270(92),both,7.999995131204198,1992,,POINT (-123.36615993680712 48.42662772725535),"LINESTRING (-123.35522112665848 48.4377091483791, -123.35511507778378 48.437723306026164)"
PSP002228,Free,,48.4479435597511,-123.33672453368993,16.7,0.0,24.4,13.4,1843,50,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33478487955135 48.44747030197307),"LINESTRING (-123.35559055218941 48.43419685269713, -123.3555814037269 48.43426856617917)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,19/02/2022,",,a","H,,S",",,a",",,a",1843,50,1130(92),both,7.999999081439659,1992,,POINT (-123.33478487955135 48.44747030197307),"LINESTRING (-123.35559055218941 48.43419685269713, -123.3555814037269 48.43426856617917)"
PSP002226,Free,,48.44958619812933,-123.33069821249231,18.4,0.0,29.5,10.9,1896,51,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33471403182557 48.447469793727436),"LINESTRING (-123.35320423193687 48.437087626854705, -123.35322542882555 48.43715820247405)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,20/02/2022,",,a","H,,S",",,a",",,a",1896,51,2580(91),both,7.999981409998997,1991,,POINT (-123.33471403182557 48.447469793727436),"LINESTRING (-123.35320423193687 48.437087626854705, -123.35322542882555 48.43715820247405)"
PSP002214,$1.00,,48.42308679615483,-123.37128754435022,15.9,2.2,20.8,10.6,1944,52,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-332 Bastion Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.3690247088614 48.426456369317435),"LINESTRING (-123.35402773821848 48.43827390909771, -123.3539214011 48.43828707871137)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,21/02/2022,",,a","H,,S",",,a",",,a",1944,52,2770(91),both,7.999990175843592,1991,,POINT (-123.3690247088614 48.426456369317435),"LINESTRING (-123.35402773821848 48.43827390909771, -123.3539214011 48.43828707871137)"
PSP002375,M-SAT $2.50 SUN Free,$15 Daily Max Rate,48.427086380478336,-123.36777950932083,17.6,0.0,24.9,10.5,1998,53,metered,ELECTRIC VEHICLE,9292.0,ACCESSIBLE,Hourly Rate M-SAT $2.50 SUN Free; Max Time $15 Daily Max Rate,ACT,2.0,M-SAT 8AM-8PM,5.0,3.0,Yes,2.5,Right Side,5.0 to elevator,0.8,No,No,No,View St Parkade - 5th Floor,743 View St,EV charging station,VC,,VC,,POINT (-123.36363854537153 48.425023679468126),"LINESTRING (-123.3510720339492 48.42232776472353, -123.3510521343721 48.42239850677664)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,22/02/2022,",,a","H,,S",",,a",",,a",1998,53,1070(81),both,7.999972572773634,1981,,POINT (-123.36363854537153 48.425023679468126),"LINESTRING (-123.3510720339492 48.42232776472353, -123.3510521343721 48.42239850677664)"
PSP002220,Free,,48.443567873620836,-123.33263665689323,24.1,0.0,33.2,11.9,2042,54,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33515891953378 48.44700790589886),"LINESTRING (-123.35852163026615 48.41883300474287, -123.35850524430731 48.41890414473185)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,23/02/2022,",,a","H,,S",",,a",",,a",2042,54,5340(89),both,7.999965225820037,1989,,POINT (-123.33515891953378 48.44700790589886),"LINESTRING (-123.35852163026615 48.41883300474287, -123.35850524430731 48.41890414473185)"
PSP002231,Free,,48.44708727603488,-123.33401237390471,19.3,0.2,23.9,17.2,2082,55,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33489329955235 48.447471415169055),"LINESTRING (-123.36493348219008 48.412281656167096, -123.36483333293843 48.412254552228916)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,24/02/2022,",,a","H,,S",",,a",",,a",2082,55,2970(92),both,7.999999721606239,1992,,POINT (-123.33489329955235 48.447471415169055),"LINESTRING (-123.36493348219008 48.412281656167096, -123.36483333293843 48.412254552228916)"
PSP002222,Free,,48.442072657273194,-123.33430387129891,18.6,0.0,23.7,16.6,2201,56,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33509406229457 48.44693882708769),"LINESTRING (-123.36323619165528 48.41159355816799, -123.36314938758376 48.4115506594539)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,25/02/2022,",,a","H,,S",",,a",",,a",2201,56,3290(92),both,8.000000139880056,1992,,POINT (-123.33509406229457 48.44693882708769),"LINESTRING (-123.36323619165528 48.41159355816799, -123.36314938758376 48.4115506594539)"
PSP002227,Free,,48.4504861947635,-123.33653024228188,21.1,0.0,29.3,15.1,2213,57,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33475053174266 48.447470401886896),"LINESTRING (-123.36181469641467 48.4106584852164, -123.36175160198547 48.410600043096515)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,26/02/2022,",,a","H,,S",",,a",",,a",2213,57,3100(92),both,8.000023886638745,1992,,POINT (-123.33475053174266 48.447470401886896),"LINESTRING (-123.36181469641467 48.4106584852164, -123.36175160198547 48.410600043096515)"
PSP000337,$3.00,90 MIN,48.43129838528023,-123.37045557562598,21.0,0.0,26.8,14.9,2330,58,metered,ELECTRIC VEHICLE,2915.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36599714521391 48.42748423601881),"LINESTRING (-123.36126677672097 48.41136371907951, -123.36118612058051 48.41141164236421)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,27/02/2022,",,a","H,,S",",,a",",,a",2330,58,3200(92),both,8.000041337208396,1992,,POINT (-123.36599714521391 48.42748423601881),"LINESTRING (-123.36126677672097 48.41136371907951, -123.36118612058051 48.41141164236421)"
PSP002216,Regular parking fees apply.,,48.42830227643045,-123.36867932627234,20.4,0.0,25.8,17.6,19,59,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-272 View Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.3638054044696 48.42511956618813),"LINESTRING (-123.3606436900315 48.412336311722946, -123.36061594637803 48.412405872810524)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,28/02/2022,",,a","H,,S",",,a",",,a",19,59,2670(92),both,7.999969353765374,1992,,POINT (-123.3638054044696 48.42511956618813),"LINESTRING (-123.3606436900315 48.412336311722946, -123.36061594637803 48.412405872810524)"
