OBJECTID,Label,Direction,SHAPE_Length,Year,PDF,geometry
1228,1008 (21),one,16.704241976001448,2021,,"LINESTRING (-123.34889377107055 48.41604727714271, -123.34892708129037 48.41589864304685)"
1229,1703 (21),one,16.98223771379416,2021,,"LINESTRING (-123.34844904478952 48.41585248456057, -123.34841002557569 48.41600304037468)"
1230,1911 (21),one,11.398685499644165,10/28/2021,,"LINESTRING (-123.33139527253064 48.4169083190218, -123.33133744088526 48.41681327147436)"
1231,2163 (21),one,10.244504130705081,28/10/2021,,"LINESTRING (-123.33092212641488 48.41691915765655, -123.3309698887511 48.41700566425987)"
1232,94 (21),one,23.050568564519917,10/28/2021,,"LINESTRING (-123.32697800007539 48.420378118139574, -123.3271184244645 48.42019300469057)"
1233,111 (21),one,23.478099701676364,10/28/2021,,"LINESTRING (-123.32690200063611 48.42012601879332, -123.32675730275767 48.420314000517834)"
1234,3666 (21),one,13.737150358815217,10/27/2021,,"LINESTRING (-123.35316475762019 48.417060607178286, -123.35300981038156 48.41699252890413)"
1235,4403 (21),one,15.398646248320263,10/27/2021,,"LINESTRING (-123.35275528749206 48.41741701014728, -123.35293740461582 48.41748405359324)"
1236,3497 (21),one,22.44576513729244,10/29/2021,,"LINESTRING (-123.34426032823603 48.41294769862538, -123.34445018196004 48.41310518557824)"
1237,3527 (21),one,23.854564254147686,10/29/2021,,"LINESTRING (-123.34460128009098 48.41303046659199, -123.34438851928861 48.41286924020513)"
1238,3516 (21),one,20.49781573685752,10/29/2021,,"LINESTRING (-123.33598375710446 48.41231328390134, -123.33571808363037 48.41236547465885)"
1239,4076 (21),one,21.429667740116834,10/29/2021,,"LINESTRING (-123.33573892136506 48.41248919209468, -123.33601601221555 48.41243315880805)"
1240,211 (21),one,29.11865839182029,10/28/2021,,"LINESTRING (-123.33519185652682 48.417538212287205, -123.33481763739206 48.41761928108084)"
1241,178 (21),one,23.564604705608193,10/28/2021,,"LINESTRING (-123.33505163920003 48.417967082186514, -123.33535154652033 48.41789575027876)"
1242,153 (21),one,26.296233573666385,10/28/2021,,"LINESTRING (-123.33465703459622 48.415378418685336, -123.33432866028056 48.41546887363896)"
1243,147 (21),one,33.441401210759025,10/28/2021,,"LINESTRING (-123.33457396648078 48.415797599991755, -123.33498507233365 48.415672626664744)"
1244,2787 (21),one,23.38923303176191,10/28/2021,,"LINESTRING (-123.32922702061889 48.41550072164222, -123.32891223309828 48.41548162702469)"
1245,2935 (21),one,25.64276101386349,10/28/2021,,"LINESTRING (-123.32888297749159 48.41560263239637, -123.32922782590963 48.415625449329745)"
1246,5677 (21),one,26.072893020280418,11/4/2021,,"LINESTRING (-123.38842934368174 48.443630835574574, -123.38807992182593 48.44359964226752)"
1247,6643 (21),one,28.02090055219109,11/4/2021,,"LINESTRING (-123.38803505770939 48.443721666632804, -123.38840749281292 48.443768017105015)"
1248,6266 (21),one,28.515370624021067,11/5/2021,,"LINESTRING (-123.37188940887081 48.43977982306387, -123.371550804657 48.439657139984334)"
1249,7728 (21),one,27.28210926925925,11/5/2021,,"LINESTRING (-123.37120774955982 48.44010194095935, -123.37153200521928 48.440218959475565)"
1250,130 (22),both,14.538752744371946,2022,Brooke_1400_2022.pdf,"LINESTRING (-123.34330076565259 48.41467731852268, -123.343107536329 48.41465599543843, -123.34310693177912 48.41465592706792)"
1251,429 (22),one,20.3843312729241,2022,Linden_700_2022.pdf,"LINESTRING (-123.35131598331014 48.41976960370006, -123.35127047917094 48.41993896137568, -123.35126871469998 48.4199502421346)"
1252,359 (22),one,20.448183603083955,2022,Linden_700_2022.pdf,"LINESTRING (-123.35147475626246 48.41997668449087, -123.35151642054609 48.41979565105035, -123.35151521264763 48.41979551349443)"
1253,336 (22),one,21.55663582377063,2022,Maddison_800_2022.pdf,"LINESTRING (-123.32846904926518 48.42043798549045, -123.32859832051545 48.42026418643565)"
1254,453 (22),one,20.381487931596013,2022,Maddison_800_2022.pdf,"LINESTRING (-123.32835031451032 48.42021457220699, -123.32823288133879 48.42038043735224)"
1255,632 (22),one,22.639974930636885,2022,Richardson_1100_2022.pdf,"LINESTRING (-123.35347781401772 48.419576657516515, -123.35377843147424 48.419610010523996, -123.35377722357417 48.41960987299182)"
1256,392 (22),one,21.16219069432336,2022,Richardson_1100_2022.pdf,"LINESTRING (-123.35382138505001 48.419409929274124, -123.35354080094291 48.419377467564466, -123.353539593049 48.41937733002976)"
1257,391 (22),one,26.66761009064767,2022,RIchardson_1400_2022.pdf,"LINESTRING (-123.34145952910764 48.41647117142189, -123.34181167340485 48.41651392473079, -123.34180925781476 48.416513649414554)"
1258,251 (22),one,30.70030553577222,2022,Richardson_1400_2022.pdf,"LINESTRING (-123.34189025064852 48.41628708254756, -123.3414837312199 48.416240682616866, -123.34148131564451 48.41624040729367)"
1259,729 (22),one,29.630431493613713,2022,RIchardson_1600_2022.pdf,"LINESTRING (-123.33437113672336 48.41687079795639, -123.33473083470071 48.41675739965683, -123.33472841913655 48.416757124191875)"
1260,673 (22),one,34.67533241306118,2022,Richardson_1600_2022.pdf,"LINESTRING (-123.33471511969191 48.416542262275264, -123.3342897161744 48.416669181620854, -123.33428730061088 48.41666890524697)"
1261,148 (22),one,22.147209090231954,2022,Richardson_1900_2022.pdf,"LINESTRING (-123.32560758975112 48.4201637514831, -123.3258891751223 48.42009616311491)"
1262,821 (22),one,23.89871381601465,2022,Richardson_1900_2022.pdf,"LINESTRING (-123.32584339906217 48.41990695867156, -123.32554230257563 48.41998479341567)"
1263,256 (22),one,13.577331354999952,2022,Vining_1300_2022.pdf,"LINESTRING (-123.3439938723803 48.42957536626823, -123.34417725730916 48.42958038948368)"
1264,265 (22),one,15.025995877464938,2022,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-TransportationOperations/Shared%20Documents/Gen,"LINESTRING (-123.34419220061447 48.42949574590598, -123.34398923059142 48.42949049876974)"
1265,217 (22),one,12.73313871619206,2022,Lillian Rd_1700_2022.pdf,"LINESTRING (-123.33206568589202 48.41323428586498, -123.33223775511716 48.41323350668158)"
1266,251 (22),one,11.401736534751507,2022,Lillian Rd_1700_2022.pdf,"LINESTRING (-123.33221690322335 48.413174816678385, -123.33206528910597 48.413173349739914, -123.3320628737258 48.413173074218406)"
1267,245 (22),one,23.442159687260126,2022,Lee_1700_2022.pdf,"LINESTRING (-123.32577165223506 48.42959688458668, -123.32577101935678 48.42938598883451)"
1268,234 (22),one,18.628001845487766,2022,Lee_1700_2022.pdf,"LINESTRING (-123.32546736689316 48.42942226559036, -123.32546557656998 48.42958984720823)"
1269,333 (22),one,16.34337085765977,2022,Bourchier_1900_2022.pdf,"LINESTRING (-123.32336415022542 48.4302929295159, -123.3235850721457 48.43029131799493)"
1270,272(21),one,11.226283346512204,2021,Lillian_1800_2021.pdf,"LINESTRING (-123.3303020581754 48.413120843959426, -123.33015043328803 48.413117470857735)"
1271,75 (22),one,28.479788913385022,2022,Merritt_1300_2022.pdf,"LINESTRING (-123.3511592625408 48.4482962829225, -123.35078223090987 48.44834856526794)"
1272,72 (22),one,28.36332490826529,2022,Merritt_1300_2022.pdf,"LINESTRING (-123.35084050111152 48.44856194842039, -123.35121849259221 48.44851861897591)"
1273,194 (22),one,22.192731603639338,2022,Bourchier_1900_2022.pdf,"LINESTRING (-123.32357646870437 48.430083667230384, -123.32327648395697 48.43008613152595)"
1274,100 (22),one,16.76432724196483,"2,022",Oak Shade Lane_1700_2022.PDF,"LINESTRING (-123.33172417388661 48.42238139773153, -123.33194793120705 48.42240517358863)"
1275,134 (22),one,17.789200394560833,"2,022",Oak Shade Lane_1700_2022.PDF,"LINESTRING (-123.33200402925067 48.422301563219456, -123.33176926110497 48.42227557997845, -123.3317668452949 48.42227530445216)"
1276,759 (22),one,36.59050000758696,2022,Quamichan_1900_2022.pdf,"LINESTRING (-123.32572752166871 48.42068053248988, -123.3252354852018 48.42068573246155, -123.32523306950172 48.420685456797784)"
1277,1106 (22),one,36.016513687522355,2022,Quamichan_1900_2022.pdf,"LINESTRING (-123.32521406753918 48.42091620975535, -123.32570085492038 48.42091455047922)"
1278,238 (22),one,21.860447834650905,2022,Kipling_400_2022.pdf,"LINESTRING (-123.34426002777249 48.4163105046341, -123.34430735827179 48.416118031129024, -123.34430494268727 48.41611775586513)"
1279,173 (22),one,20.7817498048073,2022,Kipling_400_2022.pdf,"LINESTRING (-123.34394399035727 48.41610769219783, -123.34389945394699 48.416290636151345, -123.34389703835042 48.41629035997927)"
1280,8265 (22),one,18.38469571022961,2022,1100 block Fort St (Cook St & Linden Ave).pdf,"LINESTRING (-123.35271343891688 48.42319394979488, -123.35247294806642 48.42316993179756, -123.35247008666845 48.42316994056214, -123.35246767070646 48.423169665470866)"
1281,258 (22),one,17.114298433283718,2022,Warren Gardens_1600_2022.pdf,"LINESTRING (-123.33540599530076 48.417802093151984, -123.33562389525345 48.41775044827727)"
1282,304 (22),one,18.49724522766771,2022,Warren Gardens_1600_2022.pdf,"LINESTRING (-123.3355217716313 48.4175722914485, -123.33528479378973 48.41762527912786)"
1283,216 (22),one,28.36167126397193,2022,Stannard_300_2022.pdf,"LINESTRING (-123.33983438334258 48.41279158939894, -123.33981890874068 48.413044903472134, -123.33981649332557 48.413044628113454)"
1284,141 (22),one,33.22577063277139,2022,Stannard_300_2022.pdf,"LINESTRING (-123.34014819618105 48.41309534586569, -123.34016337702504 48.412798234678746, -123.34016096161376 48.41279795842763)"
1285,202 (22),one,24.355646276988928,2022,North Park_800_2022.pdf,"LINESTRING (-123.36126528503569 48.4299637424269, -123.36093658313027 48.42995116122233)"
1286,499 (22),one,25.507300891213003,2022,North Park_800_2022.pdf,"LINESTRING (-123.36087741165807 48.43014396076134, -123.36122188726029 48.43015413553137)"
1287,299 (22),one,34.000244213031756,2022,Mason_1100_2022.pdf,"LINESTRING (-123.35248085450804 48.42764829283214, -123.35202308702796 48.42762098884887)"
1288,28 (22),one,31.39675676317001,2022,Mason_1100_2022.pdf,"LINESTRING (-123.35203652288929 48.42773439315586, -123.3524589709056 48.427761522779136)"
1289,176 (15),one,16.855480927929726,2015,,"LINESTRING (-123.34356875469717 48.429570476356965, -123.34379649077029 48.429575367756186)"
1290,200 (15),one,17.986973773728923,2015,,"LINESTRING (-123.34380996462326 48.429485016720704, -123.34356693686911 48.429479888512795)"
1291,353 (22),one,16.489588883307196,2022,Belmont_1900_2022.pdf,"LINESTRING (-123.33881543049648 48.42981539725866, -123.33880827946471 48.429963668536665)"
1292,370 (22),one,18.87182842728665,2022,Belmont_1900_2022.pdf,"LINESTRING (-123.33900119997791 48.42996994133631, -123.33901608914668 48.429800451423986)"
1293,3538 (22),one,13.31146758783628,2022,Fernwood_2100_2022.pdf,"LINESTRING (-123.34505441271439 48.431514318818934, -123.34504948831373 48.4316323977246, -123.34504707198961 48.431632122478774)"
1294,3077 (22),one,14.848136893031263,2022,Fernwood_2100_2022.pdf,"LINESTRING (-123.34518114009266 48.431635811130455, -123.34518068281658 48.431502231149686)"
1295,3545 (22),one,19.916394237330223,2022,,"LINESTRING (-123.32359932314219 48.41969441885036, -123.3237643649899 48.419554942695335, -123.32376194935125 48.419554667000455)"
1296,3249 (22),one,23.076589838607045,2022,,"LINESTRING (-123.36003496898839 48.42053247162889, -123.36013932970467 48.42072638051008, -123.36013691381808 48.4207261055795)"
1297,3341 (22),one,21.736074492632035,2022,,"LINESTRING (-123.36040269992498 48.420750311733535, -123.36031270898617 48.42056587914323, -123.36031029310627 48.42056560421627)"
1298,2082 (22),one,33.12052007944552,2022,,"LINESTRING (-123.36139826559982 48.41841258215823, -123.36115973429037 48.41866279101569, -123.36115731984775 48.418662516101975)"
1299,2673 (22),one,41.870669061516566,2022,,"LINESTRING (-123.36148174012524 48.418888388620054, -123.36178273227193 48.41857133269816, -123.36178031647886 48.418571057801756)"
1300,5878 (22),one,32.787027199580315,2022,,"LINESTRING (-123.35568456626567 48.41788957109809, -123.3557540634732 48.41759990661892, -123.35575164775169 48.41759963069608)"
1301,5268 (22),one,32.687893037278606,2022,,"LINESTRING (-123.3552644160713 48.41753286567168, -123.35518632096309 48.41782065182644, -123.35518390524041 48.417820376791354)"
1302,3992 (22),one,40.09279795804708,2022,,"LINESTRING (-123.37286018828168 48.421403114485976, -123.37336746508105 48.42152524685923, -123.37336504908689 48.42152497220669)"
1303,1111 (22),one,34.270256022675355,2022,,"LINESTRING (-123.34151121985137 48.41987333918474, -123.3410505846925 48.41986708797707, -123.34104816894748 48.41986681264534)"
1304,2023 (22),one,31.93426088287049,2022,,"LINESTRING (-123.34108900946516 48.420051688470785, -123.34151815269422 48.42005422385698, -123.34151573693785 48.4200539485351)"
1305,3964 (22),one,26.48893378881081,2022,,"LINESTRING (-123.35876814457453 48.42702597327799, -123.35870157039855 48.427260124062116)"
1306,3742 (22),one,28.87202231925086,2022,,"LINESTRING (-123.35913086606047 48.427339046791886, -123.3591870388201 48.42708200595187)"
1307,2807 (22),one,11.528390172230196,2022,,"LINESTRING (-123.3234630213879 48.419506652835715, -123.32336762341487 48.41958813906669, -123.32336717103274 48.41958841383291)"
1308,122 (22),one,27.510271240700014,2022,Edgeware_1400_2022.pdf,"LINESTRING (-123.34347628212743 48.443791600377565, -123.34314836600372 48.4439084563442)"
1309,134 (22),one,31.669549999922253,2022,Edgeware_1400_2022.pdf,"LINESTRING (-123.34321480190478 48.44406469042195, -123.34359214880244 48.443929983369294)"
1310,2826 (22),one,11.96270885801632,2022,Dallas Rd_1300_2022.pdf,"LINESTRING (-123.35092227701936 48.40597215567229, -123.35077047440072 48.405940246186276, -123.35076805925819 48.40593997015686)"
1311,2883 (22),one,12.816159785524901,2022,Dallas Rd_1300_2022.pdf,"LINESTRING (-123.35072832097869 48.406048918287745, -123.35089486868732 48.40608050037149)"
1312,284 (22),one,14.172159583026524,2022,Cedar Hill_2600_2022.pdf,"LINESTRING (-123.3462933020937 48.43731948918074, -123.34623688286273 48.43743962752759, -123.34623446625675 48.43743935230765)"
1313,467 (22),one,15.712580459049832,2022,Cedar Hill_2600_2022.pdf,"LINESTRING (-123.34645172130759 48.437469449459215, -123.34651377380456 48.43733596390239, -123.34651135720208 48.43733568868825)"
1314,2232 (22),one,6.8196189731445855,2022,Fernwood_2700_2022.pdf,"LINESTRING (-123.3447671026044 48.43838858109958, -123.34476608447943 48.438449521161864, -123.34476547963881 48.438449451901405)"
1315,2079 (22),one,7.771917129649182,2022,Fernwood_2700-2022.pdf,"LINESTRING (-123.34501731724743 48.43846478832232, -123.34501827705293 48.438395280149265, -123.34501767221262 48.43839521089013)"
1316,651 (22),one,28.387120802383794,2022,Haultain_1600_2022.pdf,"LINESTRING (-123.33450308418631 48.43599458596195, -123.33412231132725 48.43596998457942, -123.33412110309119 48.43596984684204)"
1317,468 (22),one,25.036257724623486,2022,Haultain_1600_2022.pdf,"LINESTRING (-123.33409791094529 48.436176668601554, -123.33443590098568 48.4361888757484)"
1318,222 (22),one,19.13391721971744,2022,CedarHill_2500_2022.pdf,"LINESTRING (-123.34730967726732 48.43503632358227, -123.34723066101114 48.43519937660389, -123.34722945275867 48.43519923900418)"
1319,407 (22),one,27.211555153957622,2022,CedarHill_2500_2022.pdf,"LINESTRING (-123.34751587402643 48.43526897373312, -123.3476502558311 48.435041959825845, -123.34764904758123 48.43504182223052)"
1320,950 (22),one,17.164748644514358,2022,Quamichan_1800_2022.pdf,"LINESTRING (-123.32925455296893 48.421942213500344, -123.32905401006964 48.42186457120414)"
1321,1134 (22),one,15.820145159181786,2022,Quamichan_1800_2022.pdf,"LINESTRING (-123.32896474400584 48.422031590824524, -123.32915421654539 48.42209755774141)"
1322,3189 (22),one,30.268547901200872,2022,Fairfield_900_2022.pdf,"LINESTRING (-123.35972723327633 48.41899469769995, -123.35944265360133 48.4188013514785, -123.35944023780972 48.41880107653298)"
1323,3326 (22),one,29.09931451796312,2022,Fairfield_900_2022.pdf,"LINESTRING (-123.3592089611675 48.41892776302398, -123.35949912874301 48.41910205026497, -123.35949671293683 48.41910177532069)"
1324,450 (22),one,35.98876515462522,2022,Burdett_800_2022.pdf,"LINESTRING (-123.36225045121053 48.42181462823714, -123.36177232042891 48.42176471626434, -123.36176990448446 48.42176444136825)"
1325,405 (22),one,44.862630477763936,2022,Burdett_800_2022.pdf,"LINESTRING (-123.36165703815382 48.422048815287376, -123.36225258907359 48.42211549657094, -123.36225017310359 48.422115220785386)"
1326,145 (15),one,15.066831559642619,2015,Redfern 1500 2015.pdf,"LINESTRING (-123.32487158960488 48.42715709849336, -123.3248667159084 48.42729041118197, -123.3248643217629 48.42728890022574)"
1327,124 (15),one,14.827282650608842,2015,Redfern 1500 2015.pdf,"LINESTRING (-123.32502599106982 48.427298350689455, -123.32502658471944 48.42716695374941, -123.32502800878939 48.42716599789392, -123.32502729090304 48.42716555819183)"
1328,87 (22),one,30.244584308069438,2022,Prior_2900_2022.pdf,"LINESTRING (-123.35654604387258 48.44409712447275, -123.35646448412892 48.4438304974538)"
1329,106 (22),one,28.75274386212594,2022,Prior_2900_2022.pdf,"LINESTRING (-123.35616946746309 48.44386406641394, -123.35623752549063 48.44411874398661)"
1330,152 (22),one,22.82183102906728,2022,Blackwood_2900_2022.pdf,"LINESTRING (-123.35470589257096 48.4437200534478, -123.35477882476694 48.44391787241264, -123.35477640780829 48.44391759737322)"
1331,174 (22),one,30.78962435869197,2022,Blackwood_2900_2022.pdf,"LINESTRING (-123.3550992091637 48.443892128582256, -123.35502334260067 48.443619770186295)"
1332,396 (22),one,25.656154338560636,"2,022",Elford_1400_2022.pdf,"LINESTRING (-123.34119387703032 48.42583048588031, -123.34119470618982 48.4260605842424, -123.34119470410596 48.42605986902394)"
