latitude,longitude,charging_points,power_output,operational_score,accessibility_score,station_density,station_density_normalized,operator,connection_type,current_type,charging_capacity,station_score
-42.5132541,147.1891127,1,50.0,0.5,0.5,47.0,0.15333333333333332,Chargestar (AU),CHAdeMO,DC,50.0,0.2856666666666667
-41.52352264,146.6512564,1,22.0,0.5,0.5,21.0,0.06666666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.2655333333333333
-43.0295087,147.0483645,1,22.0,0.5,0.5,47.0,0.15333333333333332,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.28286666666666666
-34.56366602,150.8381635,2,7.2,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Single-Phase),14.4,0.3987733333333333
-34.56367291,150.8383195,2,7.2,0.5,0.5,222.0,0.7366666666666667,ChargePoint,Type 1 (J1772),AC (Single-Phase),14.4,0.3987733333333333
-34.42339797,150.8922804,3,22.0,0.5,0.5,222.0,0.7366666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),66.0,0.40393333333333337
-34.40010718,150.8996892,2,180.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,360.0,0.43333333333333335
-34.43743163,150.8634037,2,22.0,0.5,0.5,222.0,0.7366666666666667,Unknown,Type 2 (Socket Only),AC (Three-Phase),44.0,0.4017333333333334
-34.48688304,150.890773,2,22.0,0.5,0.5,222.0,0.7366666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),44.0,0.4017333333333334
-37.83502572,145.1632775,2,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.4544
-33.68933622,151.2240972,2,22.0,0.5,0.5,222.0,0.7366666666666667,(Business Owner at Location),Tesla (Model S/X),Unknown,44.0,0.4017333333333334
-32.447359,150.83232,6,120.0,0.5,0.5,39.0,0.12666666666666668,Tesla (including non-tesla),CCS (Type 2),DC,720.0,0.3473333333333333
-36.587007,146.759301,4,120.0,0.5,0.5,61.0,0.2,Tesla (Tesla-only charging),CCS (Type 2),DC,480.0,0.33799999999999997
-18.94777342,146.2799868,2,22.0,0.5,0.5,8.0,0.023333333333333334,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),44.0,0.25906666666666667
-37.53521149,143.8237422,2,6.6,0.5,0.5,301.0,1.0,(Business Owner at Location),Type 1 (J1772),AC (Single-Phase),13.2,0.45132
-34.808254,150.636711,6,120.0,0.5,0.5,222.0,0.7366666666666667,Tesla (including non-tesla),CCS (Type 2),DC,720.0,0.4693333333333334
-33.309014,151.421114,6,120.0,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.4693333333333334
-33.7502811,151.2866635,2,0.0,0.5,0.5,222.0,0.7366666666666667,ChargePoint,Type 1 (J1772),AC (Single-Phase),0.0,0.3973333333333333
-37.70216229,145.1023347,4,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Tethered Connector) ,AC (Three-Phase),88.0,0.4588
-42.68183854,146.7165433,1,22.0,0.5,0.5,21.0,0.06666666666666667,Unknown,Type 2 (Socket Only),AC (Three-Phase),22.0,0.2655333333333333
-36.07416299,146.7271476,4,50.0,0.5,0.5,61.0,0.2,Chargefox,CHAdeMO,DC,200.0,0.31000000000000005
-36.74305546,145.5911237,4,100.0,0.5,0.5,61.0,0.2,Chargefox,CHAdeMO,DC,400.0,0.32999999999999996
-41.43599293,147.1394921,2,50.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CHAdeMO,DC,100.0,0.2906666666666667
-34.74657009,146.5502392,1,50.0,0.5,0.5,7.0,0.02,NRMA,CHAdeMO,DC,50.0,0.259
-42.88071259,147.3371277,2,22.0,0.5,0.5,47.0,0.15333333333333332,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),44.0,0.2850666666666667
-42.88120696,147.3240601,2,7.0,0.5,0.5,47.0,0.15333333333333332,(Business Owner at Location),Type 1 (J1772),AC (Single-Phase),14.0,0.2820666666666667
-33.41910935,149.5866401,6,120.0,0.5,0.5,42.0,0.13666666666666666,Tesla (including non-tesla),CCS (Type 2),DC,720.0,0.34933333333333333
-32.24995,148.609182,4,120.0,0.5,0.5,11.0,0.03333333333333333,Tesla (including non-tesla),CCS (Type 2),DC,480.0,0.30466666666666664
-27.44433748,153.0839776,2,50.0,0.5,0.5,103.0,0.34,Queensland Electric Super Highway,CHAdeMO,DC,100.0,0.328
-32.0176818,115.937334,1,0.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Unknown,Unknown,0.0,0.36733333333333335
-24.76352624,152.4063765,1,50.0,0.5,0.5,8.0,0.023333333333333334,Chargefox,CHAdeMO,DC,50.0,0.25966666666666666
-35.12032804,139.2763268,4,22.0,0.5,0.5,95.0,0.31333333333333335,Chargestar (AU),Type 2 (Socket Only),AC (Three-Phase),88.0,0.3214666666666667
-26.654159,153.087171,6,120.0,0.5,0.5,29.0,0.09333333333333334,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.3406666666666667
-35.294304,149.190322,6,120.0,0.5,0.5,54.0,0.17666666666666667,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.35733333333333334
-28.035361,153.427306,8,120.0,0.5,0.5,103.0,0.34,Tesla (Tesla-only charging),CCS (Type 2),DC,960.0,0.414
-31.10164796,150.9173432,4,120.0,0.5,0.5,19.0,0.06,Tesla (Tesla-only charging),CCS (Type 2),DC,480.0,0.31
-36.223136,150.128346,4,120.0,0.5,0.5,54.0,0.17666666666666667,Tesla (including non-tesla),CCS (Type 2),DC,480.0,0.3333333333333333
-34.90747522,138.6055186,2,22.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Type 2 (Socket Only),AC (Three-Phase),44.0,0.3170666666666667
-34.92558313,138.597406,4,22.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Type 2 (Socket Only),AC (Three-Phase),88.0,0.3214666666666667
-34.9255343,138.5946563,2,22.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Type 2 (Socket Only),AC (Three-Phase),44.0,0.3170666666666667
-34.92500255,138.604251,4,22.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Type 2 (Socket Only),AC (Three-Phase),88.0,0.3214666666666667
-34.92442197,138.6049376,2,22.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Type 2 (Socket Only),AC (Three-Phase),44.0,0.3170666666666667
-34.92292653,138.6059676,11,22.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Type 2 (Socket Only),AC (Three-Phase),242.0,0.33686666666666665
-34.92989331,138.5972129,11,22.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Type 2 (Socket Only),AC (Three-Phase),242.0,0.33686666666666665
-17.3073017,123.6264617,1,22.0,0.5,0.5,9.0,0.02666666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25753333333333334
-18.196713,125.5629255,1,22.0,0.5,0.5,3.0,0.006666666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25353333333333333
-15.7711801,128.73166,1,22.0,0.5,0.5,3.0,0.006666666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25353333333333333
-17.01700949,128.2169509,1,22.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25486666666666663
-12.374576,130.869764,1,22.0,0.5,0.5,6.0,0.016666666666666666,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.25553333333333333
-24.32731545,151.5605327,2,50.0,0.5,0.5,8.0,0.023333333333333334,Queensland Electric Super Highway,CHAdeMO,DC,100.0,0.26466666666666666
-25.2350517,152.2790729,2,50.0,0.5,0.5,29.0,0.09333333333333334,Queensland Electric Super Highway,CHAdeMO,DC,100.0,0.2786666666666667
-25.5395639,152.6987293,2,50.0,0.5,0.5,29.0,0.09333333333333334,Queensland Electric Super Highway,CHAdeMO,DC,100.0,0.2786666666666667
-26.41780795,152.9113694,2,50.0,0.5,0.5,29.0,0.09333333333333334,Queensland Electric Super Highway,CHAdeMO,DC,100.0,0.2786666666666667
-33.882995,151.194332,8,120.0,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),CCS (Type 2),DC,960.0,0.4933333333333333
-34.93775119,138.5361493,4,7.0,0.5,0.5,95.0,0.31333333333333335,(Unknown Operator),Type 1 (J1772),AC (Single-Phase),28.0,0.3154666666666667
-34.83115864,138.6951292,2,6.6,0.5,0.5,95.0,0.31333333333333335,ChargePoint,Type 1 (J1772),AC (Single-Phase),13.2,0.31398666666666664
-35.0055124,138.716045,1,6.6,0.5,0.5,95.0,0.31333333333333335,ChargePoint,Type 1 (J1772),AC (Single-Phase),6.6,0.31332666666666664
-34.95614875,138.6075443,1,6.6,0.5,0.5,95.0,0.31333333333333335,ChargePoint,Type 1 (J1772),AC (Single-Phase),6.6,0.31332666666666664
-34.9237436,138.72495,1,7.0,0.5,0.5,95.0,0.31333333333333335,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),7.0,0.3133666666666667
-34.9282342,138.5960162,2,3.6,0.5,0.5,95.0,0.31333333333333335,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),7.2,0.3133866666666667
-35.5579131,138.6004901,1,0.0,0.5,0.5,22.0,0.07,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),0.0,0.264
-34.59753608,138.7503505,2,6.6,0.5,0.5,95.0,0.31333333333333335,ChargePoint,Type 1 (J1772),AC (Single-Phase),13.2,0.31398666666666664
-35.79139611,137.2638059,1,6.6,0.5,0.5,22.0,0.07,(Unknown Operator),Type 1 (J1772),Unknown,6.6,0.26466
-35.65558762,137.6381993,1,6.6,0.5,0.5,22.0,0.07,ChargePoint,Type 1 (J1772),AC (Single-Phase),6.6,0.26466
-35.71829455,137.9385531,1,6.6,0.5,0.5,22.0,0.07,ChargePoint,Type 1 (J1772),AC (Single-Phase),6.6,0.26466
-34.94235097,138.6419463,3,6.6,0.5,0.5,95.0,0.31333333333333335,ChargePoint,Type 1 (J1772),AC (Single-Phase),19.799999999999997,0.31464666666666663
-34.97828278,138.5735607,1,6.6,0.5,0.5,95.0,0.31333333333333335,ChargePoint,Type 1 (J1772),AC (Single-Phase),6.6,0.31332666666666664
-34.59648071,138.7498301,1,6.6,0.5,0.5,95.0,0.31333333333333335,ChargePoint,Type 1 (J1772),AC (Single-Phase),6.6,0.31332666666666664
-34.94949638,138.876881,1,7.0,0.5,0.5,95.0,0.31333333333333335,(Unknown Operator),Type 1 (J1772),AC (Single-Phase),7.0,0.3133666666666667
-35.55767744,138.612383,1,7.0,0.5,0.5,22.0,0.07,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),7.0,0.2647
-35.26113526,138.8918316,1,7.0,0.5,0.5,22.0,0.07,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),7.0,0.2647
-35.44700133,138.3188421,1,7.0,0.5,0.5,22.0,0.07,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),7.0,0.2647
-35.50292399,138.7841034,2,7.0,0.5,0.5,22.0,0.07,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),14.0,0.2654
-35.55389802,138.6219585,1,7.0,0.5,0.5,22.0,0.07,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),7.0,0.2647
-35.0812612,138.8692225,2,7.0,0.5,0.5,95.0,0.31333333333333335,(Unknown Operator),Type 1 (J1772),AC (Single-Phase),14.0,0.3140666666666667
-34.92756569,138.5951847,4,50.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,CHAdeMO,DC,200.0,0.33266666666666667
-30.281439,153.131666,6,120.0,0.5,0.5,19.0,0.06,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.334
-32.03965933,115.9043979,2,22.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.37173333333333336
-36.752887,145.573418,6,120.0,0.5,0.5,61.0,0.2,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.362
-33.31962902,115.7177272,6,150.0,0.5,0.5,31.0,0.1,Tesla (Tesla-only charging),CCS (Type 2),DC,900.0,0.36
-36.71591548,142.1965019,3,250.0,0.5,0.5,32.0,0.10333333333333333,Tesla (Tesla-only charging),CCS (Type 2),DC,750.0,0.3456666666666667
-33.8485,138.618157,4,120.0,0.5,0.5,95.0,0.31333333333333335,Tesla (including non-tesla),CCS (Type 2),DC,480.0,0.3606666666666667
-34.927555,138.595225,4,120.0,0.5,0.5,95.0,0.31333333333333335,Tesla (Tesla-only charging),CCS (Type 2),DC,480.0,0.3606666666666667
-36.099082,140.355645,4,120.0,0.5,0.5,32.0,0.10333333333333333,Tesla (Tesla-only charging),CCS (Type 2),DC,480.0,0.31866666666666665
-27.451699,153.040473,4,120.0,0.5,0.5,103.0,0.34,Tesla (Tesla-only charging),CCS (Type 2),DC,480.0,0.366
-31.94271874,115.8213075,1,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-36.235522,149.126794,4,120.0,0.5,0.5,54.0,0.17666666666666667,Tesla (Tesla-only charging),CCS (Type 2),DC,480.0,0.3333333333333333
-34.755597,149.720984,8,120.0,0.5,0.5,42.0,0.13666666666666666,Tesla (Tesla-only charging),CCS (Type 2),DC,960.0,0.3733333333333333
-37.534601,143.822503,6,120.0,0.5,0.5,301.0,1.0,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.522
-35.002106,148.109934,6,120.0,0.5,0.5,42.0,0.13666666666666666,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.34933333333333333
-32.787812,151.727704,6,120.0,0.5,0.5,39.0,0.12666666666666668,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.3473333333333333
-36.12386,146.889963,6,120.0,0.5,0.5,61.0,0.2,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.362
-31.4361,152.823582,6,120.0,0.5,0.5,39.0,0.12666666666666668,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.3473333333333333
-28.749539,153.534722,6,120.0,0.5,0.5,103.0,0.34,Tesla (including non-tesla),CCS (Type 2),DC,720.0,0.39
-24.88376847,113.6551714,2,0.0,0.5,0.5,6.0,0.016666666666666666,(Business Owner at Location),Type 2 (Tethered Connector) ,Unknown,0.0,0.25333333333333335
-32.130421,115.853806,2,7.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),14.0,0.36873333333333336
-36.6758307,146.8883634,2,22.0,0.5,0.5,61.0,0.2,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.2944
-28.8707201,153.5632833,1,22.0,0.5,0.5,103.0,0.34,(Business Owner at Location),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.3202
-33.0212628,115.7344491,1,3.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),3.0,0.36763333333333337
-32.13116327,115.8567524,2,22.0,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.9465882,115.8684012,1,7.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type 1 (J1772),AC (Single-Phase),7.0,0.3680333333333333
-32.3320382,115.8154378,2,7.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),14.0,0.36873333333333336
-33.57468103,115.8245254,1,50.0,0.5,0.5,31.0,0.1,RAC Electric Highway/ChargeStar,CHAdeMO,DC,50.0,0.275
-33.079053,115.896327,2,50.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,CHAdeMO,DC,100.0,0.37733333333333335
-33.616195,115.107246,1,50.0,0.5,0.5,31.0,0.1,Chargefox,CHAdeMO,DC,50.0,0.275
-33.979816,115.763459,1,50.0,0.5,0.5,31.0,0.1,Chargestar (AU),CHAdeMO,DC,50.0,0.275
-33.95358142,115.0708966,2,7.0,0.5,0.5,31.0,0.1,Chargefox,Type 2 (Socket Only),AC (Single-Phase),14.0,0.27140000000000003
-34.315148,115.158737,1,50.0,0.5,0.5,31.0,0.1,Chargefox,CHAdeMO,DC,50.0,0.275
-31.483285,118.249168,1,22.0,0.5,0.5,23.0,0.07333333333333333,(Business Owner at Location),Unknown,AC (Three-Phase),22.0,0.26686666666666664
-31.22920144,119.3285188,2,22.0,0.5,0.5,23.0,0.07333333333333333,(Business Owner at Location),Unknown,AC (Three-Phase),44.0,0.2690666666666667
-32.19640259,121.7761625,1,22.0,0.5,0.5,3.0,0.006666666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25353333333333333
-32.35195071,123.6171018,1,22.0,0.5,0.5,3.0,0.006666666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25353333333333333
-31.63874112,129.003294,1,16.0,0.5,0.5,3.0,0.006666666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),16.0,0.25293333333333334
-31.4502257,130.8962769,1,22.0,0.5,0.5,6.0,0.016666666666666666,(Unknown Operator),CCS (Type 2),Unknown,22.0,0.25553333333333333
-31.67718274,128.8833721,1,22.0,0.5,0.5,3.0,0.006666666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25353333333333333
-35.00825619,138.5749081,2,50.0,0.5,0.5,95.0,0.31333333333333335,(Business Owner at Location),CCS (Type 2),DC,100.0,0.32266666666666666
-34.4499721,150.451723,1,7.2,0.5,0.5,222.0,0.7366666666666667,ChargePoint,Type 1 (J1772),AC (Single-Phase),7.2,0.39805333333333337
-37.8682677,144.9895699,2,3.5,0.5,0.5,301.0,1.0,(Unknown Operator),Type 2 (Socket Only),AC (Single-Phase),7.0,0.4507
-38.016591,145.292402,2,7.0,0.5,0.5,301.0,1.0,POD Point (UK),Type 2 (Socket Only),AC (Single-Phase),14.0,0.4514
-35.42275,149.072389,1,50.0,0.5,0.5,54.0,0.17666666666666667,Evie,CHAdeMO,DC,50.0,0.29033333333333333
-33.8560032,151.2094239,2,7.6,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Single-Phase),15.2,0.3988533333333334
-33.86940488,151.2082871,2,7.6,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Single-Phase),15.2,0.3988533333333334
-33.44847773,151.4454794,2,3.0,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Single-Phase),6.0,0.39793333333333336
-31.97881287,115.8193731,1,50.0,0.5,0.5,177.0,0.5866666666666667,The REV Project (UWA - Australia),CCS (Type 2),DC,50.0,0.37233333333333335
-33.64583097,115.3419568,1,50.0,0.5,0.5,31.0,0.1,Chargefox,CHAdeMO,DC,50.0,0.275
-33.32361331,115.6377593,2,50.0,0.5,0.5,31.0,0.1,Chargefox,CHAdeMO,DC,100.0,0.28
-32.52766481,115.7212136,2,50.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,CHAdeMO,DC,100.0,0.37733333333333335
-37.82155,144.968518,1,0.0,0.5,0.5,301.0,1.0,Blink Charging,Type 1 (J1772),Unknown,0.0,0.45
-37.958611,145.057267,1,0.0,0.5,0.5,301.0,1.0,(Unknown Operator),Unknown,Unknown,0.0,0.45
-37.83188636,144.995867,4,120.0,0.5,0.5,301.0,1.0,Tesla (Tesla-only charging),CCS (Type 2),DC,480.0,0.498
-42.87494,147.32169,1,0.0,0.5,0.5,47.0,0.15333333333333332,ChargePoint,Type 1 (J1772),Unknown,0.0,0.2806666666666667
-31.66433686,115.7857664,5,3.6,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),18.0,0.36913333333333337
-37.804609,144.972702,1,0.0,0.5,0.5,301.0,1.0,Blink Charging,Type 1 (J1772),Unknown,0.0,0.45
-31.79386698,115.8148599,1,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-32.06929476,115.8410657,2,4.8,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type 2 (Socket Only),AC (Single-Phase),9.6,0.36829333333333336
-31.91239036,115.8114284,2,7.2,0.5,0.5,177.0,0.5866666666666667,The REV Project (UWA - Australia),Type 2 (Socket Only),AC (Single-Phase),14.4,0.36877333333333334
-31.947956,115.84884,2,350.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,CHAdeMO,DC,700.0,0.43733333333333335
-31.956628,115.877066,1,7.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),Unknown,7.0,0.3680333333333333
-31.943921,115.876775,1,7.2,0.5,0.5,177.0,0.5866666666666667,The REV Project (UWA - Australia),Type 2 (Socket Only),AC (Single-Phase),7.2,0.36805333333333334
-31.869875,116.016412,1,4.0,0.5,0.5,177.0,0.5866666666666667,The REV Project (UWA - Australia),Type 2 (Socket Only),Unknown,4.0,0.36773333333333336
-32.522026,115.73014,1,3.6,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),3.6,0.36769333333333337
-31.35043141,115.5013442,1,3.6,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),3.6,0.36769333333333337
-32.03159977,115.8096153,2,3.3,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),6.6,0.36799333333333334
-32.546794,115.769441,1,3.6,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),3.6,0.36769333333333337
-31.386192,116.097473,9,3.6,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),32.4,0.37057333333333337
-31.54912009,115.6385842,1,2.3,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),2.3,0.36756333333333335
-31.97762927,115.8163448,1,4.8,0.5,0.5,177.0,0.5866666666666667,The REV Project (UWA - Australia),Type 2 (Socket Only),AC (Single-Phase),4.8,0.3678133333333333
-31.957191,115.870132,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.95378261,115.8628196,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),44.0,0.37173333333333336
-31.952017,115.854262,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),44.0,0.37173333333333336
-31.95144307,115.8608294,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),44.0,0.37173333333333336
-31.948616,115.856997,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),44.0,0.37173333333333336
-34.282476,116.128461,1,2.0,0.5,0.5,31.0,0.1,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),2.0,0.2702
-32.04583613,115.8092296,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type 2 (Socket Only),Unknown,22.0,0.3695333333333333
-32.046135,115.751576,1,3.8,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 1 (J1772),AC (Single-Phase),3.8,0.36771333333333334
-31.94944031,115.8503902,15,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),330.0,0.4003333333333334
-31.99617531,115.8844948,1,7.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Single-Phase),7.0,0.3680333333333333
-31.8608,115.805476,3,3.6,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 1 (J1772),AC (Single-Phase),10.8,0.36841333333333337
-31.79273449,115.8159775,2,3.8,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),Unknown,7.6,0.36809333333333333
-33.693647,151.018619,1,0.0,0.5,0.5,222.0,0.7366666666666667,Blink Charging,Type 1 (J1772),Unknown,0.0,0.3973333333333333
-31.937153,115.840552,1,7.7,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),7.7,0.36810333333333334
-35.24051,149.08711,1,0.0,0.5,0.5,54.0,0.17666666666666667,ChargePoint,NEMA 5-20R,Unknown,0.0,0.2853333333333333
-33.88358,151.19153,1,0.0,0.5,0.5,222.0,0.7366666666666667,ChargePoint,NEMA 5-20R,Unknown,0.0,0.3973333333333333
-38.02666154,145.2096033,3,0.0,0.5,0.5,301.0,1.0,ChargePoint,Type 1 (J1772),Unknown,0.0,0.45
