Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag
Unknown,10,False,True,True,True,-33.770837178135245,150.84515556849738,Chargefox,Type 2 (Socket Only),7.4,AC (Single-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-33.8356251851398,148.68186745491857,Tesla (including non-tesla),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
Free,6,False,True,True,True,-33.961508128351525,150.80570305129015,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
Unknown,4,False,True,True,True,-34.43723217352768,148.7237343048496,Elanga (AU),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
55c/kWh,2,False,True,True,True,-33.76725,150.952041,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-27.579063,152.712931,BP Pulse (AU),CCS (Type 2),75.0,DC,0
Unknown,2,False,True,True,True,-26.630979038266453,152.960453125286,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-27.437537,153.07008,BP Pulse (AU),CCS (Type 2),75.0,DC,0
Free,4,False,True,True,True,-37.897374392712145,144.67054059560462,Chargefox,CCS (Type 2),50.0,DC,0
$0.60 per kWh,2,False,True,True,True,-27.973719,152.994503,Chargefox,CCS (Type 2),40.0,DC,0
$0.45 per kWh,4,False,True,True,True,-37.884370226319035,145.08316779641655,Chargefox,CCS (Type 2),100.0,DC,0
"Fast DC Charging $0.60 per kWh, slow AC charging $0.35 per kWh (at all times).",4,Unknown,Unknown,Unknown,True,-31.482388441408943,118.27832297090504,WA EV Network (AU),CCS (Type 2),150.0,DC,0
DC $0.60/kWh (at all times),2,False,True,True,True,-24.883472420392252,113.65628450455051,WA EV Network (AU),CCS (Type 2),150.0,DC,0
55c/kWh,2,False,True,True,True,-27.479742,153.043682,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,1,False,True,True,True,-33.919392020719556,151.06669418522023,BP Pulse (AU),CCS (Type 2),75.0,DC,0
$0.55/kWh,1,False,True,True,True,-27.640356550632916,153.0095965529904,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,1,False,True,True,True,-27.622308783587712,153.12819192141268,BP Pulse (AU),CHAdeMO,75.0,DC,0
$0.55/kWh,1,False,True,True,True,-30.291705053434413,153.1183335669906,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,1,False,True,True,True,-27.684545775335394,153.18963641316446,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-37.970797096657705,145.22316104545723,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-38.37130601612926,144.8277248633259,BP Pulse (AU),CCS (Type 2),75.0,DC,0
$0.55/kWh,1,False,True,True,True,-27.357963044567576,152.96944606011124,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-33.818996055217895,151.02170364175703,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-33.916260575133784,151.17311326359567,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-26.65561596418697,153.07350136591492,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-34.40299801963799,150.89157957672126,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-36.43943308112671,146.2499032852465,BP Pulse (AU),CHAdeMO,75.0,DC,0
$0.55/kWh,4,False,True,True,True,-36.43833642761878,146.2481571029768,BP Pulse (AU),CCS (Type 2),75.0,DC,0
FREE,2,Unknown,Unknown,Unknown,True,-32.555451644419065,148.94186794794365,Smart Charge (AU),Type 2 (Socket Only),22.0,AC (Three-Phase),0
55c/kWh,4,False,True,True,True,-37.53426998045639,144.89828573356567,BP Pulse (AU),CCS (Type 2),75.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-38.2451409999477,144.17299786561424,Jolt,Type 2 (Socket Only),7.0,AC (Single-Phase),0
$0.60 per kWh,2,False,True,True,True,-32.33110206204209,115.82079377764967,Exploren,CCS (Type 2),150.0,DC,0
"$1.00 per kWh from 17:00 to 21:00, $0.45 other times.",1,False,True,True,True,-32.24065444817922,115.81355718837756,Exploren,CCS (Type 2),60.0,DC,0
$0.30 per kWh,4,False,True,True,True,-26.540236121911178,151.83832086354795,Chargefox,CCS (Type 2),75.0,DC,0
$0.30 per kWh,1,False,True,True,True,-27.98457931723788,153.33902087264016,Chargefox,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-32.70132961987918,152.06273775785866,Chargefox,CCS (Type 2),24.0,DC,0
$0.30 per kWh,1,False,True,True,True,-27.960063068781317,153.41231494799337,Chargefox,CCS (Type 2),75.0,DC,0
$0.30,1,False,True,True,True,-28.029580796113862,153.43460209485096,Chargefox,CCS (Type 2),75.0,DC,0
Free,2,False,True,True,True,-27.66241706105511,153.0403591131698,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.45 per kWh,2,False,True,True,True,-27.663992390175515,153.0411196361111,Chargefox,CCS (Type 2),120.0,DC,0
$0.40 per kWh,1,False,True,True,True,-28.806512,153.278955,Chargefox,CCS (Type 2),75.0,DC,0
$0.30 per kWh,1,False,True,True,True,-28.001849617468316,153.41528386738196,Chargefox,CCS (Type 2),75.0,DC,0
0,3,False,False,False,True,-31.42838118857074,152.908821311353,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
$0.40 per kWh,1,False,True,True,True,-28.643331391697856,153.61569695569148,Chargefox,CCS (Type 2),50.0,DC,0
$0.45 per kWh,2,False,True,True,True,-37.31033013058219,144.14010887525797,Chargefox,CCS (Type 2),50.0,DC,0
"High power DC $0.60 per kWh, low power AC $0.35 per kWh.",2,Unknown,Unknown,Unknown,True,-17.017056005797656,128.21775683357424,WA EV Network (AU),CCS (Type 2),150.0,DC,0
DC Charging $0.60 per kWh at all times.,2,Unknown,Unknown,Unknown,True,-26.81653584774535,114.6141092018064,WA EV Network (AU),CCS (Type 2),50.0,DC,0
.35,2,Unknown,Unknown,Unknown,True,-32.576825359627556,151.18453691259265,Everty,CCS (Type 2),100.0,Unknown,0
Unknown,1,False,True,True,True,-23.646873090081343,149.3325053332834,Chargefox,CCS (Type 2),75.0,DC,0
Unknown,2,False,True,True,True,-27.616321690924863,152.75861722481307,Chargefox,CCS (Type 2),50.0,DC,0
Unknown,1,False,True,True,True,-28.004299394733387,153.36456618761417,Chargefox,CCS (Type 2),75.0,DC,0
Unknown,1,False,True,True,True,-27.552386663917353,153.00880127325075,Chargefox,CCS (Type 2),75.0,DC,0
$0.30/kWh,2,False,True,True,True,-27.239039102114774,152.42027885374284,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
Unknown,2,False,True,True,True,-33.24078932377033,151.50325247968817,Chargefox,CCS (Type 2),120.0,DC,0
Unknown,1,False,True,True,True,-28.061726469417813,153.4293860165546,Chargefox,CCS (Type 2),75.0,DC,0
Unknown,1,False,True,True,True,-27.553059245373817,152.97525758314129,Evie,CCS (Type 2),50.0,DC,0
Unknown,1,False,True,True,True,-27.49838316297592,152.97362245069473,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.85283452159095,150.99575854229482,Evie,CCS (Type 2),50.0,DC,0
Per agreement with front desk.,2,Unknown,Unknown,Unknown,True,-20.752161296542837,116.84864209690846,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
Unknown,1,False,True,True,True,-33.809374,151.208591,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.770379031934034,150.67371849780716,Evie,CCS (Type 2),350.0,DC,0
Unknown,1,False,True,True,True,-33.88847179022024,151.23760032945688,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.947906375047246,150.90105410921717,Evie,CCS (Type 2),50.0,DC,0
Unknown,1,False,True,True,True,-27.328346265392916,152.98746683129355,Evie,CCS (Type 2),50.0,DC,0
Unknown,1,False,True,True,True,-33.83121718107124,151.24368057896396,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-27.612304,153.124421,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.87421821418127,151.12682969039508,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-27.533780259789047,152.94849091743436,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.0833,151.6333,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-26.400474,153.064833,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.883514,151.150017,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-27.5867871,153.283693717,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-28.0353512,153.4274028,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-26.803426,153.12491,Evie,CCS (Type 2),50.0,DC,0
Payment Required Evening peak 68c kWh (5:00pm to 10:00pm) Standard 59c kWh (all other times),1,False,True,True,True,-34.4790652,138.9615012,Chargefox,CCS (Type 2),150.0,DC,1
$0.45 per kWh (at all times),1,False,True,True,True,-34.7189959,138.6663354,Chargefox,CCS (Type 2),120.0,DC,0
Unknown,1,True,False,False,True,-26.817509801079424,114.61472149842416,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
Unknown,2,False,True,True,True,-27.541346,151.952256,Evie,CCS (Type 2),350.0,DC,0
Unknown,2,False,True,True,True,-27.422167,153.034685,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-27.4856857,153.00120821,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.8895642,151.1235986,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-27.4915472,153.2179852,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-27.588131,152.821959,Evie,CCS (Type 2),350.0,DC,0
Unknown,2,False,True,True,True,-27.4504829,153.0443855,Evie,CCS (Type 2),50.0,DC,0
Unknown,4,False,True,True,True,-33.751303,151.2433284,Evie,CCS (Type 2),150.0,DC,0
Unknown,2,False,True,True,True,-12.396092,130.8968483,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-34.03295211277035,151.12520883189632,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.892967,151.248028,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.703118,151.212917,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.823861,151.195326,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-12.459284,130.836153,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.915187,151.240972,Evie,CCS (Type 2),50.0,DC,0
Unknown,4,False,True,True,True,-28.081588,153.381888,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-27.980749,153.409711,Evie,CCS (Type 2),50.0,DC,0
Unknown,2,False,True,True,True,-33.777565954445315,151.12056384466786,Evie,CCS (Type 2),50.0,DC,0
$0.55/kWh,2,False,True,True,True,-33.850403,150.89840155,Chargefox,CCS (Type 2),120.0,DC,0
$0.60/kWh,2,False,True,True,True,-33.7366211,151.0743388,Chargefox,CCS (Type 2),50.0,DC,0
$0.60/kWh,2,False,True,True,True,-33.621379,151.1494478,Chargefox,CCS (Type 2),75.0,DC,0
Free - $0.42/kWh,8,False,True,True,True,-33.97374,151.236646,Chargefox,CCS (Type 2),25.0,DC,0
$0.45/kWh,2,False,True,True,True,-33.855576,151.076681,Chargefox,CCS (Type 2),120.0,DC,0
$0.45/kWh,2,False,True,True,True,-33.935,151.069205,Chargefox,CCS (Type 2),120.0,DC,0
$0.45 - $0.60/kWh,4,False,True,True,True,-33.9055215,151.2128,Chargefox,CCS (Type 2),350.0,DC,0
$0.45/kWh,2,False,True,True,True,-33.695602,151.2962878,Chargefox,CCS (Type 2),120.0,DC,0
Free,4,False,True,True,True,-33.8955812,151.1958121,Chargefox,CCS (Type 2),50.0,DC,0
$0.30/kWh,1,False,True,True,True,-33.81845312500111,151.18932889926964,Chargefox,CCS (Type 2),22.0,DC,0
$0.40/kWh,2,False,True,True,True,-36.7527695,144.2940181,Chargefox,CCS (Type 2),80.0,DC,0
$0.23/kWh,1,False,True,True,True,-41.179441,146.341294,Chargefox,CCS (Type 2),24.0,DC,0
$0.40 - $0.52/kWh,1,False,True,True,True,-42.155391,145.32604,Chargefox,CCS (Type 2),50.0,DC,0
Free,3,False,True,True,True,-37.901930594530896,144.6625784145474,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.27 - $0.40/kWh,1,False,True,True,True,-42.754949,146.628993,Chargefox,CCS (Type 2),24.0,DC,0
$0.40 - $0.50/kWh,1,False,True,True,True,-42.886808,147.81389,Chargefox,CCS (Type 2),60.0,DC,0
$0.27 - $0.40/kWh,1,False,True,True,True,-41.149411,147.803691,Chargefox,CCS (Type 2),24.0,DC,0
$0.27 - $0.40/kWh,1,False,True,True,True,-41.638,147.9681,Chargefox,CCS (Type 2),24.0,DC,0
$0.60/kWh,1,False,True,True,True,-35.731097,150.197277,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
$0.50/kWh,1,False,True,True,True,-43.43165,146.97408,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.40/kWh,1,False,True,True,True,-38.101629,147.065543,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.27 - $0.40/kWh,1,False,True,True,True,-43.161979080863325,147.07772323414196,Chargefox,CCS (Type 2),24.0,DC,0
$0.30/kWh,1,False,True,True,True,-41.425875,147.139979,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.40 - $0.55/kWh,1,False,True,True,True,-41.105627281858055,146.82315392988272,Chargefox,CCS (Type 2),75.0,DC,0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",1,False,True,True,True,-37.84108696617519,145.2666187431746,Jolt,CHAdeMO,25.0,DC,0
Unknown,2,False,True,True,True,-42.50810955517955,147.91002661194875,Chargefox,CCS (Type 2),24.0,DC,0
$0.45 per kWh,2,False,True,True,True,-38.26770792670353,144.6589785355144,Chargefox,CCS (Type 2),50.0,DC,0
Free,6,False,True,True,True,-38.231759419255376,144.36927996323692,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,4,False,False,False,True,-36.045905,146.943511,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
$0.30 per kWh,1,False,True,True,True,-38.197502248120415,144.34395122104382,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.25 per kWh,1,False,True,True,True,-38.197594122360314,144.34487185372615,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,6,False,True,True,True,-37.884974305769425,145.08243117285895,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
Free,4,False,True,True,True,-37.72302764419204,145.14217983897862,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
Free,4,False,True,True,True,-37.79675756180921,145.27982712620957,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
$0.50 per kWh,2,False,True,True,True,-38.36320203022315,142.4561073425345,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.35 per kWh,6,False,True,True,True,-37.52794764296954,143.85802750554984,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,4,False,True,True,True,-38.19671590570452,144.29935439201148,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,16,False,True,True,True,-37.75910544295768,145.06876762326635,Chargefox,CCS (Type 2),44.0,AC (Three-Phase),0
$0.25 per kWh,4,False,True,True,True,-37.75745813437603,145.05918510936715,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,1,False,True,True,True,-37.7144019574638,144.60143699904745,Chargefox,CHAdeMO,22.0,DC,0
Free,1,False,True,True,True,-37.10296645372912,145.61620856939197,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
$0.55 per kWh,2,False,True,True,True,-43.13907166604574,147.8548439357172,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
"0.25 per kWh + 0.15 per minute 9am - 6pm, 0.10 per minute other times",1,False,True,True,True,-42.48504801756201,146.7100908639125,Chargefox,CCS (Type 2),24.0,DC,0
$0.31 per kWh,2,False,True,True,True,-37.754997221186045,145.3637260206866,Chargefox,Type 2 (Socket Only),11.0,AC (Single-Phase),0
Free,1,False,True,True,True,-42.75097184541446,147.27872555026147,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,2,False,True,True,True,-37.769132479580406,144.9747860386588,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
Free,2,False,True,True,True,-37.771645139851486,144.96173089792444,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.30 per kWh,1,False,True,True,True,-37.7716796666272,144.95818485880557,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,1,Unknown,Unknown,Unknown,True,-37.76583087874345,144.92352649174768,Chargefox,Type 1 (J1772),22.0,AC (Three-Phase),0
$0.55/kWh,2,False,True,True,True,-33.811041669720204,150.85030018744214,BP Pulse (AU),CCS (Type 2),75.0,DC,0
AUD 0.30 per kWh,1,False,True,True,True,-41.44637646555024,147.12284889511938,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
AUD 0.50 per kWh,1,False,True,True,True,-41.45022658817194,147.14154103560344,Chargefox,CCS (Type 2),50.0,DC,0
AUD 0.50 per kWh,1,False,True,True,True,-42.87538883111667,147.32416098548657,Chargefox,CCS (Type 2),50.0,DC,0
"0.25 per kWh + 0.15 per minute 9am - 6pm, 0.10 per minute other times",1,False,True,True,True,-41.4429562299098,145.52665769580165,Chargefox,CCS (Type 2),24.0,DC,0
Free,1,False,True,True,True,-42.12462669442656,146.74664613345436,Chargefox,CCS (Type 2),60.0,DC,0
"AUD 0.50 per kWh 7am - 10am/4pm-9pm, AUD 0.40 other times",1,False,True,True,True,-43.321799726979194,147.2422590158638,Chargefox,CCS (Type 2),25.0,DC,0
Pricing set to 40c per kWh of charging.,2,False,True,True,True,-35.41502698377792,149.06342879909937,Evie,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Pricing set to 50c per kWh of charging.,1,False,True,True,True,-34.96941392055333,149.03001688933142,Evie,CCS (Type 2),50.0,DC,0
60c per kWh energy consumed.,1,False,True,True,True,-35.00971247867212,138.75901747075886,Evie,CCS (Type 2),150.0,DC,0
Pricing set to 40c per kWh of charging.,4,False,True,True,True,-35.348299676937806,149.08890913353355,Evie,Type 2 (Socket Only),22.0,AC (Three-Phase),0
50c per kWh energy consumed.,2,False,True,True,True,-35.312198318325976,149.1333088744247,Evie,CCS (Type 2),50.0,DC,0
50c per kWh energy consumed.,2,False,True,True,True,-34.49497612676224,150.79547723050382,Evie,CCS (Type 2),50.0,DC,0
50c per kWh energy consumed.,1,False,True,True,True,-34.183567985291354,142.1585658445057,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-36.35361729522813,146.3252141757206,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-38.19562583791989,146.5329076841424,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-37.19177622193456,145.71117802098246,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-37.65017530125832,142.34254760364854,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-38.230321252822165,143.1458213510811,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-37.42305178823792,144.562626054862,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh. Parking overstay charges may apply,1,False,True,True,True,-36.010175172605514,146.00330137579863,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-36.25068312709375,142.39379449793637,Evie,CCS (Type 2),50.0,DC,0
$0.40 per kWh,1,False,True,True,True,-35.80838371437618,144.22123701963017,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh. Parking overstay charges may apply,1,False,True,True,True,-37.88192619723392,147.97348946515365,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-37.84437816290739,144.0768346824019,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-37.96731873526982,146.97479206718913,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-38.474526184383976,145.01862334358879,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,2,False,True,True,True,-42.980209156103385,147.30374043545635,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,1,False,True,True,True,-37.92221290806473,141.27619651056017,Evie,CCS (Type 2),50.0,DC,0
$0.40 per kWh. Idle fee $4 per hour,1,False,True,True,True,-35.734343178074404,143.92168541640507,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh. Parking overstay charges may apply,2,False,True,True,True,-38.088427053571266,145.1825268436774,Evie,CCS (Type 2),50.0,DC,0
$0.45 per kWh,2,False,True,True,True,-37.90610169777272,145.00363488616335,Evie,CCS (Type 2),50.0,DC,0
AUD 0.60 per kWh,1,False,True,True,True,-37.82858393063794,144.93443851602245,Chargefox,CHAdeMO,80.0,DC,0
AUD 0.30 per kWh,1,False,True,True,True,-37.80624795114712,144.96401596254236,Chargefox,CCS (Type 2),75.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-32.06408827282525,115.78180730214649,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
AUD 0.45 per kWh,1,False,True,True,True,-37.8558376330929,145.0295635713096,Chargefox,CCS (Type 2),50.0,DC,0
AUD 0.40 per kWh,1,False,True,True,True,-38.09340993256419,145.34171416795755,Chargefox,CCS (Type 2),50.0,DC,0
AUD 0.45 per kWh,1,False,True,True,True,-38.13983274747568,145.12422212753893,Chargefox,CCS (Type 2),50.0,DC,0
AUD 0.45 per kWh,1,False,True,True,True,-37.42256775700739,143.89407103114934,Chargefox,CCS (Type 2),50.0,DC,0
AUD 0.37 per kWh,1,False,True,True,True,-38.505470002342136,145.14849508723148,Chargefox,CCS (Type 2),50.0,DC,0
AUD 0.45 per kWh,1,False,True,True,True,-37.87707026526765,145.16444504069057,Chargefox,CCS (Type 2),100.0,DC,0
AUD 0.54 per kWh (3pm-10am) AUD 0.37 per kWh (10am - 3pm),1,False,True,True,True,-37.81230000849669,145.01104431147348,Chargefox,CHAdeMO,100.0,DC,0
AUD 0.40 per kWh,2,False,True,True,True,-37.10120685500498,147.5913216311938,Chargefox,CCS (Type 2),50.0,DC,0
