name,address,latitude,longitude,score
Evie,"98-122 O'Shanassy Street, Sunbury, VIC, 3429",-37.581831,144.729187,1.0220723152
ChargeFox,"2335 Mickleham Road, Melbourne, VIC, 3064",-37.530254,144.880563,1.0220021009
ChargeFox,"Mazumdar Dr, Ballarat, VIC, 3350",-37.627852,143.891149,1.0219600201
Saascharge,"481 Wyndham Street, Shepparton, VIC, 3630",-36.386572,145.398877,1.0219649076
Tesla,"7 Ashenden Street, Shepparton, VIC, 3630",-36.384303,145.401039,1.0219473839
bp pulse,"470 Donnybrook Road, Melbourne, VIC, 3064",-37.534483,144.898278,1.0219217539
Evie,"8 Fraser Street, Shepparton, VIC, 3630",-36.380241,145.400257,1.0219419003
NRMA,"115-121 Maude Street, Shepparton, VIC, 3630",-36.377368,145.401935,1.0219255686
ChargeFox,"210 Fryers Street, Shepparton, VIC, 3630",-36.380713,145.406779,1.0219070911
ChargeFox,"51 Mitchell Street, Shepparton, VIC, 3630",-36.382083,145.420348,1.0218361616
EVUp,"410 Warrenheip Street, Ballarat, VIC, 3357",-37.649185,143.884224,1.0218006372
Exploren,"19-35 New Dookie Rd, Shepparton, VIC, 3630",-36.366857,145.419672,1.0218030214
ChargePoint,"Melody Way, Melbourne, VIC, 3064",-37.565104,144.893854,1.0217460394
EVUp,"Degraves Road, Crowlands, VIC, 3377",-37.124021,143.120564,1.0216923952
Evie,"19 Willoby Street, Beaufort, VIC, 3373",-37.428843,143.38296,1.0216675997
ChargeFox,"156-158 Strickland Road, Bendigo, VIC, 3550",-36.750991,144.317948,1.214389801
ChargeFox,"62-104 Charleston Road, Bendigo, VIC, 3550",-36.753211,144.294397,1.2138572931
Tesla,"200 McCrae Street, Bendigo, VIC, 3550",-36.75388,144.28681,1.2133979797
Tesla,"158 Condon Street, Bendigo, VIC, 3550",-36.77454,144.306478,1.213373065
Tesla,"150 Condon Street, Bendigo, VIC, 3550",-36.774953,144.306043,1.2133287191
Tesla,"60 Lucan Street, Bendigo, VIC, 3550",-36.748626,144.28432,1.2131972313
ChargeFox,"11 Saint Andrew's Avenue, Bendigo, VIC, 3550",-36.759747,144.283566,1.2130624056
Tesla,"761 McIvor Highway, Bendigo, VIC, 3551",-36.769321,144.347151,1.2126574516
Evie,"29 Edward Street, Bendigo, VIC, 3550",-36.763561,144.279622,1.2126077414
Evie,"30 Gaol Road, Bendigo, VIC, 3550",-36.757022,144.276628,1.2125337124
ChargeFox,"HA2 Hillside Drive, Bendigo, VIC, 3550",-36.781401,144.299731,1.2125132084
Tesla,"404 Hargreaves Street, Bendigo, VIC, 3550",-36.761875,144.27746,1.2124814987
Tesla,"26 Forest Street, Bendigo, VIC, 3550",-36.759099,144.27639,1.2124669552
Tesla,"177-183 Calder Highway, Bendigo, VIC, 3550",-36.76459,144.26992,1.2116166353
Tesla,"369-371 High Street, Bendigo, VIC, 3555",-36.77435,144.25694,1.2093933821
NRMA,"26 High Street, Marong, VIC, 3515",-36.734622,144.133543,1.177572608
Evie,"7 High Street, Harcourt, VIC, 3453",-36.998673,144.26091,1.1250365973
Tesla,"33 Campbell Street, Castlemaine, VIC, 3450",-37.06209,144.219713,1.09045434
Evie,"33 Forest Street, Castlemaine, VIC, 3450",-37.066718,144.217782,1.0882034302
Exploren,"98 Forest Street, Castlemaine, VIC, 3450",-37.067624,144.222189,1.0881825686
Evie,"38 Burke Street, Newbridge, VIC, 3551",-36.740509,143.900115,1.0840909481
Tesla,"Cnr Calder Highway and Arnold Road, Bridgewater on Loddon, VIC, 3516",-36.599768,143.937521,1.0814059973
Evie,"126 High Street, Heathcote, VIC, 3523",-36.923458,144.709967,1.0728602409
Evie,"Storm Ln, Inglewood, VIC, 3517",-36.575822,143.867654,1.0576930046
Exploren,"55 Lyons St, Newstead, VIC, 3462",-37.105018,144.065869,1.0558314323
Tesla,"72 Piper Street, Kyneton, VIC, 3444",-37.244045,144.44885,1.0311888456
Evie,"1 Hutton Street, Kyneton, VIC, 3444",-37.247052,144.452539,1.0305557251
Evie,"7-15 Baynton Street, Kyneton, VIC, 3444",-37.249025,144.452158,1.0302323103
Tesla,"1 Bolton Reserve Lane, Kyneton, VIC, 3444",-37.249261,144.454986,1.0301078558
ChargeFox,"7-25 Caroline Chisholm Drive, Kyneton, VIC, 3444",-37.254761,144.47032,1.028747797
Evie,"Station St, Maryborough, VIC, 3465",-37.050907,143.741487,1.0255422592
ChargeFox,"Mineral Springs Reserve Rd, Hepburn Springs, VIC, 3461",-37.309072,144.140369,1.0252888203
ChargeFox,"76 Vincent Street, Daylesford, VIC, 3460",-37.342971,144.142172,1.0249751806
Tesla,"4 King Street, Daylesford, VIC, 3460",-37.349104,144.141044,1.0249165297
Tesla,"23A King Street, Daylesford, VIC, 3460",-37.351031,144.141166,1.0248990059
ChargeFox,"142 Mulberry Drive, Nagambie, VIC, 3608",-36.827053,145.086675,1.0248279572
Evie,"4 The Crescent, Lancefield, VIC, 3435",-37.277541,144.735012,1.0248167515
Tesla,"470 Mitchellstown Road, Mitchellstown, VIC, 3608",-36.849452,145.088741,1.0247837305
Porsche Smart Mobility,"Mitchellstown Road, Mitchellstown, VIC, 3608",-36.849369,145.089281,1.0247797966
Evie,"124 High Street, Woodend, VIC, 3442",-37.356126,144.528313,1.0247803926
Tesla,"606 Daylesford Trentham Road, Musk, VIC, 3461",-37.374526,144.198017,1.0247627497
ChargeFox,"66 High Street, Trentham, VIC, 3458",-37.388595,144.325415,1.0246971846
Exploren,"11 Winter Road, Girgarre, VIC, 3624",-36.399745,144.979276,1.0246810913
Evie,"67 High St, Wedderburn, VIC, 3518",-36.417928,143.613877,1.0245324373
Evie,"328-334 High Street, Nagambie, VIC, 3608",-36.783982,145.154381,1.0243620872
Evie,"140 Main Street, Romsey, VIC, 3434",-37.345729,144.743909,1.0242476463
EVUp,"1A Cameron Street, Clunes, VIC, 3370",-37.293051,143.786075,1.0242316723
ChargeFox,"51 Melbourne Lancefield Road, Romsey, VIC, 3434",-37.353829,144.742925,1.0241882801
Exploren,"426 Black Forest Drive, Macedon, VIC, 3440",-37.424244,144.554476,1.0241302252
Evie,"30 Smith Street, Macedon, VIC, 3440",-37.423816,144.562305,1.0241183043
bp pulse,"73-85 Murray Valley Highway, Echuca, VIC, 3564",-36.132888,144.727269,1.0241024494
Tesla,"365 High Street, Echuca, VIC, 3564",-36.133209,144.749089,1.0240308046
Evie,"438-454 High Street, Echuca, VIC, 3564",-36.12731,144.74814,1.0239887238
ChargeFox,"69 Anzac Avenue, Seymour, VIC, 3660",-37.027959,145.142948,1.0239601135
Saascharge,"Corner Cobb Hwy & Shaw St, Moama, NSW, 2731",-36.117789,144.755768,1.0238898993
Exploren,"56 Merool Rd, Moama, NSW, 2731",-36.103586,144.732217,1.023858428
Tesla,"54 Meninya Street, Moama, NSW, 2731",-36.111537,144.753642,1.0238494873
Tesla,"80 Clarke Street, Kilmore, VIC, 3764",-37.286293,144.947443,1.023804307
ChargeFox,"113 High Street, Broadford, VIC, 3658",-37.202522,145.048751,1.0237672329
ChargeFox,"12 Sydney Street, Kilmore, VIC, 3764",-37.294263,144.952558,1.0237301588
Tesla,"1 Bank Street, Avenel, VIC, 3664",-36.892313,145.229838,1.0237183571
ChargeFox,"41-43 Albert Street, Creswick, VIC, 3363",-37.422472,143.894559,1.0236800909
Evie,"101 High Street, Avoca, VIC, 3467",-37.089935,143.474508,1.023650527
Evie,"54 Jones Street, Avenel, VIC, 3664",-36.907422,145.239881,1.023625493
ChargeHub,"Parslow Pl, Moama, NSW, 2731",-36.07285,144.732871,1.0236201286
Saascharge,"40 Robertson Street, Gisborne, VIC, 3437",-37.482784,144.585489,1.0235817432
EVERTY,"Prince St, Gisborne, VIC, 3437",-37.487131,144.587844,1.0235418081
ChargeFox,"1500 Midland Highway, Creswick, VIC, 3363",-37.443855,143.890554,1.0235053301
ChargeFox,"104 Hogan Street, Tatura, VIC, 3616",-36.44028,145.226056,1.0233162642
Evie,"65 High Street, Wallan, VIC, 3756",-37.41385,144.979186,1.0228670835
Exploren,"75 Fraser Street, Amphitheatre, VIC, 3468",-37.18275,143.399691,1.0228508711
ChargeFox,"330 Heinz Lane, Ballarat, VIC, 3350",-37.527901,143.857797,1.0227940083
Evie,"9 Walker Street, St Arnaud, VIC, 3478",-36.615251,143.258458,1.0227934122
Evie,"9395 Western Highway, Warrenheip, VIC, 3352",-37.564495,143.934589,1.0227174759
Tesla,"333 Gillies Street North, Ballarat, VIC, 3355",-37.534594,143.822667,1.0226495266
ChargeFox,"Gillies St N, Ballarat, VIC, 3355",-37.535163,143.823717,1.0226485729
Exploren,"Gillies St, Ballarat, VIC, 3355",-37.539811,143.822108,1.0226117373
ChargeFox,"61 Curtis Street, Ballarat, VIC, 3350",-37.561314,143.862292,1.0225682259
Tesla,"814 Lydiard Street North, Ballarat, VIC, 3350",-37.562762,143.857347,1.0225454569
ChargeFox,"106-112 Evans Street, Sunbury, VIC, 3429",-37.581337,144.726621,1.0225274563
Evie,"98-122 O'Shanassy Street, Sunbury, VIC, 3429",-37.581831,144.729187,1.022518158
ChargeFox,"22 Grant Street, Ballarat, VIC, 3350",-37.56709,143.857413,1.0225151777
Tesla,"6 Coltman Plaza, Lucas, VIC, 3350",-37.542959,143.784769,1.0224834681
ChargeFox,"2335 Mickleham Road, Melbourne, VIC, 3064",-37.530254,144.880563,1.0224658251
ChargeHub,"65 Eleanor Drive, Lucas, VIC, 3350",-37.544906,143.776381,1.0224457979
bp pulse,"470 Donnybrook Road, Melbourne, VIC, 3064",-37.534483,144.898278,1.0223829746
Evie,"9-30 Young Street, Mooroopna, VIC, 3629",-36.394599,145.359871,1.0223898888
ChargePoint,"Melody Way, Melbourne, VIC, 3064",-37.565104,144.893854,1.0221970081
ChargeFox,"Mazumdar Dr, Ballarat, VIC, 3350",-37.627852,143.891149,1.02216959
Saascharge,"481 Wyndham Street, Shepparton, VIC, 3630",-36.386572,145.398877,1.0221499205
Tesla,"7 Ashenden Street, Shepparton, VIC, 3630",-36.384303,145.401039,1.022131443
Evie,"8 Fraser Street, Shepparton, VIC, 3630",-36.380241,145.400257,1.0221239328
Evie,"King George St, Cohuna, VIC, 3568",-35.80792,144.220855,1.022108674
NRMA,"115-121 Maude Street, Shepparton, VIC, 3630",-36.377368,145.401935,1.0221064091
ChargeFox,"210 Fryers Street, Shepparton, VIC, 3630",-36.380713,145.406779,1.0220897198
EVUp,"410 Warrenheip Street, Ballarat, VIC, 3357",-37.649185,143.884224,1.0220075846
ChargeFox,"51 Mitchell Street, Shepparton, VIC, 3630",-36.382083,145.420348,1.0220198631
Exploren,"19-35 New Dookie Rd, Shepparton, VIC, 3630",-36.366857,145.419672,1.0219796896
ChargeFox,"200 James Mirams Drive, Melbourne, VIC, 3064",-37.616314,144.914774,1.0218096972
ChargeFox,"Bridge Road, Cobblebank, VIC, 3338",-37.715307,144.599737,1.0218017101
ChargeFox,"HA2 Hillside Drive, Bendigo, VIC, 3550",-36.781401,144.299731,1.2140120268
Tesla,"150 Condon Street, Bendigo, VIC, 3550",-36.774953,144.306043,1.2134472132
Tesla,"158 Condon Street, Bendigo, VIC, 3550",-36.77454,144.306478,1.21340096
Evie,"29 Edward Street, Bendigo, VIC, 3550",-36.763561,144.279622,1.2128554583
Tesla,"369-371 High Street, Bendigo, VIC, 3555",-36.77435,144.25694,1.2127447128
Tesla,"177-183 Calder Highway, Bendigo, VIC, 3550",-36.76459,144.26992,1.2126741409
Tesla,"404 Hargreaves Street, Bendigo, VIC, 3550",-36.761875,144.27746,1.2126289606
ChargeFox,"11 Saint Andrew's Avenue, Bendigo, VIC, 3550",-36.759747,144.283566,1.2124810219
Tesla,"26 Forest Street, Bendigo, VIC, 3550",-36.759099,144.27639,1.2122805119
Evie,"30 Gaol Road, Bendigo, VIC, 3550",-36.757022,144.276628,1.2120269537
Tesla,"200 McCrae Street, Bendigo, VIC, 3550",-36.75388,144.28681,1.2117356062
ChargeFox,"62-104 Charleston Road, Bendigo, VIC, 3550",-36.753211,144.294397,1.2115782499
Tesla,"60 Lucan Street, Bendigo, VIC, 3550",-36.748626,144.28432,1.2109395266
ChargeFox,"156-158 Strickland Road, Bendigo, VIC, 3550",-36.750991,144.317948,1.2101888657
Tesla,"761 McIvor Highway, Bendigo, VIC, 3551",-36.769321,144.347151,1.2091808319
NRMA,"26 High Street, Marong, VIC, 3515",-36.734622,144.133543,1.1825897694
Evie,"7 High Street, Harcourt, VIC, 3453",-36.998673,144.26091,1.1472638845
Tesla,"33 Campbell Street, Castlemaine, VIC, 3450",-37.06209,144.219713,1.1117259264
Evie,"33 Forest Street, Castlemaine, VIC, 3450",-37.066718,144.217782,1.109257102
Exploren,"98 Forest Street, Castlemaine, VIC, 3450",-37.067624,144.222189,1.1091487408
Evie,"38 Burke Street, Newbridge, VIC, 3551",-36.740509,143.900115,1.0928157568
Tesla,"Cnr Calder Highway and Arnold Road, Bridgewater on Loddon, VIC, 3516",-36.599768,143.937521,1.0812985897
Exploren,"55 Lyons St, Newstead, VIC, 3462",-37.105018,144.065869,1.0725939274
Evie,"126 High Street, Heathcote, VIC, 3523",-36.923458,144.709967,1.0712404251
Evie,"Storm Ln, Inglewood, VIC, 3517",-36.575822,143.867654,1.0579224825
Tesla,"72 Piper Street, Kyneton, VIC, 3444",-37.244045,144.44885,1.0377790928
Evie,"1 Hutton Street, Kyneton, VIC, 3444",-37.247052,144.452539,1.0369522572
Evie,"7-15 Baynton Street, Kyneton, VIC, 3444",-37.249025,144.452158,1.0365560055
Tesla,"1 Bolton Reserve Lane, Kyneton, VIC, 3444",-37.249261,144.454986,1.0363693237
ChargeFox,"7-25 Caroline Chisholm Drive, Kyneton, VIC, 3444",-37.254761,144.47032,1.0345127583
Evie,"Station St, Maryborough, VIC, 3465",-37.050907,143.741487,1.0303214788
ChargeFox,"Mineral Springs Reserve Rd, Hepburn Springs, VIC, 3461",-37.309072,144.140369,1.0267356634
ChargeFox,"76 Vincent Street, Daylesford, VIC, 3460",-37.342971,144.142172,1.0253936052
Tesla,"4 King Street, Daylesford, VIC, 3460",-37.349104,144.141044,1.0253330469
Tesla,"23A King Street, Daylesford, VIC, 3460",-37.351031,144.141166,1.0253148079
Tesla,"606 Daylesford Trentham Road, Musk, VIC, 3461",-37.374526,144.198017,1.0251618624
Evie,"124 High Street, Woodend, VIC, 3442",-37.356126,144.528313,1.0250717402
ChargeFox,"66 High Street, Trentham, VIC, 3458",-37.388595,144.325415,1.0250610113
Evie,"4 The Crescent, Lancefield, VIC, 3435",-37.277541,144.735012,1.0250017643
ChargeFox,"142 Mulberry Drive, Nagambie, VIC, 3608",-36.827053,145.086675,1.0246511698
EVUp,"1A Cameron Street, Clunes, VIC, 3370",-37.293051,143.786075,1.0246424675
Tesla,"470 Mitchellstown Road, Mitchellstown, VIC, 3608",-36.849452,145.088741,1.0246207714
Porsche Smart Mobility,"Mitchellstown Road, Mitchellstown, VIC, 3608",-36.849369,145.089281,1.0246169567
Evie,"67 High St, Wedderburn, VIC, 3518",-36.417928,143.613877,1.0245153904
Evie,"140 Main Street, Romsey, VIC, 3434",-37.345729,144.743909,1.0244425535
Exploren,"426 Black Forest Drive, Macedon, VIC, 3440",-37.424244,144.554476,1.0244069099
Evie,"30 Smith Street, Macedon, VIC, 3440",-37.423816,144.562305,1.024392128
ChargeFox,"51 Melbourne Lancefield Road, Romsey, VIC, 3434",-37.353829,144.742925,1.0243848562
Exploren,"11 Winter Road, Girgarre, VIC, 3624",-36.399745,144.979276,1.024307847
Evie,"328-334 High Street, Nagambie, VIC, 3608",-36.783982,145.154381,1.0241667032
ChargeFox,"41-43 Albert Street, Creswick, VIC, 3363",-37.422472,143.894559,1.0240752697
Evie,"101 High Street, Avoca, VIC, 3467",-37.089935,143.474508,1.0239779949
Tesla,"80 Clarke Street, Kilmore, VIC, 3764",-37.286293,144.947443,1.0239061117
ChargeFox,"69 Anzac Avenue, Seymour, VIC, 3660",-37.027959,145.142948,1.0238987207
ChargeFox,"1500 Midland Highway, Creswick, VIC, 3363",-37.443855,143.890554,1.0238944292
Saascharge,"40 Robertson Street, Gisborne, VIC, 3437",-37.482784,144.585489,1.0238435268
ChargeFox,"12 Sydney Street, Kilmore, VIC, 3764",-37.294263,144.952558,1.0238326788
ChargeFox,"113 High Street, Broadford, VIC, 3658",-37.202522,145.048751,1.0238078833
EVERTY,"Prince St, Gisborne, VIC, 3437",-37.487131,144.587844,1.0238025188
bp pulse,"73-85 Murray Valley Highway, Echuca, VIC, 3564",-36.132888,144.727269,1.0237072706
Tesla,"365 High Street, Echuca, VIC, 3564",-36.133209,144.749089,1.0236377716
Evie,"438-454 High Street, Echuca, VIC, 3564",-36.12731,144.74814,1.0235971212
Tesla,"1 Bank Street, Avenel, VIC, 3664",-36.892313,145.229838,1.0235831738
Evie,"54 Jones Street, Avenel, VIC, 3664",-36.907422,145.239881,1.0234979391
Saascharge,"Corner Cobb Hwy & Shaw St, Moama, NSW, 2731",-36.117789,144.755768,1.0235015154
Exploren,"56 Merool Rd, Moama, NSW, 2731",-36.103586,144.732217,1.0234712362
Tesla,"54 Meninya Street, Moama, NSW, 2731",-36.111537,144.753642,1.0234622955
ChargeHub,"Parslow Pl, Moama, NSW, 2731",-36.07285,144.732871,1.0232411623
Exploren,"75 Fraser Street, Amphitheatre, VIC, 3468",-37.18275,143.399691,1.0231699944
ChargeFox,"330 Heinz Lane, Ballarat, VIC, 3350",-37.527901,143.857797,1.0231585503
Evie,"9395 Western Highway, Warrenheip, VIC, 3352",-37.564495,143.934589,1.023075223
Tesla,"333 Gillies Street North, Ballarat, VIC, 3355",-37.534594,143.822667,1.0230100155
ChargeFox,"Gillies St N, Ballarat, VIC, 3355",-37.535163,143.823717,1.0230089426
ChargeFox,"104 Hogan Street, Tatura, VIC, 3616",-36.44028,145.226056,1.0230176449
Evie,"65 High Street, Wallan, VIC, 3756",-37.41385,144.979186,1.0229908228
Exploren,"Gillies St, Ballarat, VIC, 3355",-37.539811,143.822108,1.0229707956
ChargeFox,"61 Curtis Street, Ballarat, VIC, 3350",-37.561314,143.862292,1.0229244232
Evie,"9 Walker Street, St Arnaud, VIC, 3478",-36.615251,143.258458,1.0229171515
Tesla,"814 Lydiard Street North, Ballarat, VIC, 3350",-37.562762,143.857347,1.022900939
ChargeFox,"22 Grant Street, Ballarat, VIC, 3350",-37.56709,143.857413,1.0228695869
Tesla,"6 Coltman Plaza, Lucas, VIC, 3350",-37.542959,143.784769,1.0228388309
ChargeHub,"65 Eleanor Drive, Lucas, VIC, 3350",-37.544906,143.776381,1.0227999687
ChargeFox,"106-112 Evans Street, Sunbury, VIC, 3429",-37.581337,144.726621,1.0227413177
Evie,"98-122 O'Shanassy Street, Sunbury, VIC, 3429",-37.581831,144.729187,1.022731185
ChargeFox,"2335 Mickleham Road, Melbourne, VIC, 3064",-37.530254,144.880563,1.0226340294
bp pulse,"470 Donnybrook Road, Melbourne, VIC, 3064",-37.534483,144.898278,1.0225464106
ChargeFox,"Mazumdar Dr, Ballarat, VIC, 3350",-37.627852,143.891149,1.0225096941
ChargePoint,"Melody Way, Melbourne, VIC, 3064",-37.565104,144.893854,1.0223637819
EVUp,"410 Warrenheip Street, Ballarat, VIC, 3357",-37.649185,143.884224,1.0223423243
Evie,"9-30 Young Street, Mooroopna, VIC, 3629",-36.394599,145.359871,1.0221165419
ChargeFox,"Bridge Road, Cobblebank, VIC, 3338",-37.715307,144.599737,1.0220379829
Evie,"201 Exford Road, Weir Views, VIC, 3338",-37.722813,144.572248,1.0220249891
Evie,"19 Willoby Street, Beaufort, VIC, 3373",-37.428843,143.38296,1.021982789
ChargeFox,"200 James Mirams Drive, Melbourne, VIC, 3064",-37.616314,144.914774,1.0219736099
ChargeFox,"250 Bridgewater Rd, Melbourne, VIC, 3064",-37.619549,144.927975,1.0219131708
ChargeFox,"1-15 Banchory Avenue, Melbourne, VIC, 3037",-37.691938,144.749907,1.0219166279
AmpCharge,"575 Melton Highway, Melbourne, VIC, 3037",-37.694021,144.755443,1.0218904018
Evie,"74 Church Street, Whittlesea, VIC, 3757",-37.510615,145.118395,1.0218714476
Saascharge,"481 Wyndham Street, Shepparton, VIC, 3630",-36.386572,145.398877,1.0218839645
Tesla,"7 Ashenden Street, Shepparton, VIC, 3630",-36.384303,145.401039,1.0218657255
Tesla,"369-371 High Street, Bendigo, VIC, 3555",-36.77435,144.25694,1.2122327089
Tesla,"177-183 Calder Highway, Bendigo, VIC, 3550",-36.76459,144.26992,1.2102556229
Evie,"29 Edward Street, Bendigo, VIC, 3550",-36.763561,144.279622,1.2093601227
ChargeFox,"HA2 Hillside Drive, Bendigo, VIC, 3550",-36.781401,144.299731,1.2093551159
Tesla,"404 Hargreaves Street, Bendigo, VIC, 3550",-36.761875,144.27746,1.2092725039
Tesla,"26 Forest Street, Bendigo, VIC, 3550",-36.759099,144.27639,1.2088913918
Evie,"30 Gaol Road, Bendigo, VIC, 3550",-36.757022,144.276628,1.2085051537
ChargeFox,"11 Saint Andrew's Avenue, Bendigo, VIC, 3550",-36.759747,144.283566,1.2083743811
Tesla,"150 Condon Street, Bendigo, VIC, 3550",-36.774953,144.306043,1.2077980042
Tesla,"158 Condon Street, Bendigo, VIC, 3550",-36.77454,144.306478,1.207685709
Tesla,"200 McCrae Street, Bendigo, VIC, 3550",-36.75388,144.28681,1.2069932222
Tesla,"60 Lucan Street, Bendigo, VIC, 3550",-36.748626,144.28432,1.206192255
ChargeFox,"62-104 Charleston Road, Bendigo, VIC, 3550",-36.753211,144.294397,1.2060210705
ChargeFox,"156-158 Strickland Road, Bendigo, VIC, 3550",-36.750991,144.317948,1.2021621466
Tesla,"761 McIvor Highway, Bendigo, VIC, 3551",-36.769321,144.347151,1.1992278099
NRMA,"26 High Street, Marong, VIC, 3515",-36.734622,144.133543,1.1917051077
Evie,"7 High Street, Harcourt, VIC, 3453",-36.998673,144.26091,1.1551953554
Tesla,"33 Campbell Street, Castlemaine, VIC, 3450",-37.06209,144.219713,1.1218047142
Evie,"33 Forest Street, Castlemaine, VIC, 3450",-37.066718,144.217782,1.119332552
Exploren,"98 Forest Street, Castlemaine, VIC, 3450",-37.067624,144.222189,1.11898911
Evie,"38 Burke Street, Newbridge, VIC, 3551",-36.740509,143.900115,1.108543396
Tesla,"Cnr Calder Highway and Arnold Road, Bridgewater on Loddon, VIC, 3516",-36.599768,143.937521,1.0900740623
Exploren,"55 Lyons St, Newstead, VIC, 3462",-37.105018,144.065869,1.0852589607
Evie,"Storm Ln, Inglewood, VIC, 3517",-36.575822,143.867654,1.065346241
Evie,"126 High Street, Heathcote, VIC, 3523",-36.923458,144.709967,1.0604269505
Tesla,"72 Piper Street, Kyneton, VIC, 3444",-37.244045,144.44885,1.0384249687
Evie,"Station St, Maryborough, VIC, 3465",-37.050907,143.741487,1.0379377604
Evie,"1 Hutton Street, Kyneton, VIC, 3444",-37.247052,144.452539,1.037548542
Evie,"7-15 Baynton Street, Kyneton, VIC, 3444",-37.249025,144.452158,1.0371615887
Tesla,"1 Bolton Reserve Lane, Kyneton, VIC, 3444",-37.249261,144.454986,1.0369346142
ChargeFox,"7-25 Caroline Chisholm Drive, Kyneton, VIC, 3444",-37.254761,144.47032,1.0348831415
